# units: SI
node_id,x,y,u_x,u_y,u_mag,u_x_vp,u_y_vp,u_mag_vp,theta
113,55.4,6.0,0.021290451991805712,-0.0020265303174299035,0.021386682097577603,0.020178550516638635,0.0006598403889646032,0.02018933605375487,0.0
114,55.1,6.0,0.022109258572099146,-0.0020045505697533035,0.022199944540350496,0.020937929366032563,0.0006744710114624914,0.020948789876321545,0.0
115,54.8,6.0,0.022936699633835017,-0.001984164409383938,0.02302236083672205,0.021703092837330372,0.0006872350535427449,0.02171397086496615,0.0
116,54.5,6.0,0.02377290445249081,-0.001965271173355125,0.023853999180264887,0.022473992833796155,0.0006982269538606833,0.022484836552054775,0.0
117,54.2,6.0,0.024618046749325384,-0.0019478752934871516,0.024694988234679274,0.023250605505641994,0.0007074339203553093,0.023261365375460207,0.0
118,53.9,6.0,0.025472062313426438,-0.0019320557702262923,0.02554523043541287,0.02403266237747432,0.0007147584459523681,0.024043288888705095,0.0
119,53.6,6.0,0.026334548399050858,-0.0019177981769860216,0.026404287326674866,0.02481953735927052,0.0007201887138904002,0.02482998402157843,0.0
120,53.3,6.0,0.027204808611394078,-0.0019046445915259663,0.027271400451803176,0.025610292890569902,0.0007241547292174419,0.02562052891750331,0.0
121,53.0,6.0,0.0280819730785587,-0.0018915812724731606,0.028145608746219485,0.026403801331638197,0.0007276402026085765,0.02641382564160427,0.0
122,52.7,6.0,0.028964996493816734,-0.0018768603408899542,0.029025740759298826,0.027198731612041793,0.0007323447533295819,0.02720858927143432,0.0
123,52.400000000000006,6.0,0.029852830998015747,-0.0018578313110146985,0.02991058434361115,0.027993724901374962,0.0007408553323709321,0.028003526572154498,0.0
124,52.1,6.0,0.03074447804861017,-0.0018308074711679493,0.030798941320733037,0.02878743312653203,0.0007567945568238272,0.028797379117131334,0.0
125,51.8,6.0,0.031638830645748225,-0.0017906834761954125,0.03168946436818168,0.029578360095981235,0.0007851816776470928,0.029588779904457834,0.0
126,51.5,6.0,0.03253505143458739,-0.001730350760479365,0.032581032604961105,0.03036523794415932,0.0008330333716912355,0.03037666242370554,0.0
127,51.2,6.0,0.033433060322548905,-0.001640338674979352,0.03347327640820102,0.031147481436753714,0.0009097180860776703,0.031160763579364578,0.0
128,50.9,6.0,0.034334618755866984,-0.0015085950282717267,0.03436774511180591,0.03192630863700466,0.0010271740232978685,0.03194282814121843,0.0
129,50.6,6.0,0.035244813391808544,-0.0013221736046718003,0.03526960467689279,0.03270616012265572,0.0011982294229223615,0.03272810204883186,0.0
130,50.3,6.0,0.03617194573508019,-0.001071738094792146,0.03618781950885428,0.03349462756633289,0.0014321089849389603,0.03352522948395864,0.0
131,50.0,6.0,0.037127583712159205,-0.0007544004520665444,0.03713524730421851,0.034302447125757314,0.0017316121778397525,0.034346125830285706,0.0
132,49.7,6.0,0.038124168978467675,-0.0003771854907355798,0.03812603479504757,0.03514114024263231,0.002089642681690753,0.03520321496808915,0.0
133,49.4,6.0,0.039172663101371415,4.075306064877151e-05,0.03917268429997487,0.03602060489003811,0.0024870835278752606,0.03610636455140376,0.0
134,49.1,6.0,0.04027775040398602,0.00047180864342522596,0.0402805136635794,0.03694439385043295,0.0028964324164864985,0.03705775975041101,0.0
135,48.8,6.0,0.041437107351289984,0.0008937404305542221,0.041446744595921375,0.03790895690757191,0.003295700127281905,0.038051946772131244,0.0
136,48.5,6.0,0.04265630736362407,0.0012847653585647827,0.042675650902201094,0.03891846729307767,0.0036635581968566837,0.0390905200157802,0.0
137,48.2,6.0,0.04402978301380083,0.0016538087442346534,0.04406083153555878,0.04006598591788715,0.004009581453000251,0.0402661144264079,0.0
138,47.900000000000006,6.0,0.04581923389149647,0.0021894447582068988,0.045871514720498364,0.04161183625392644,0.00452340021161048,0.041856971532804245,0.0
139,47.6,6.0,0.04814422004998311,0.0029102283218013,0.04823209878396554,0.043674268074305224,0.005224992431455963,0.04398570492483948,0.0
140,47.300000000000004,6.0,0.0510206187526081,0.003876312056686799,0.051167659053935624,0.046268046754666926,0.00617648184458394,0.04667848624868334,0.0
141,47.0,6.0,0.05436444347059892,0.0050062855267102215,0.05459446500006107,0.049308400493070136,0.0072990065035423175,0.04984570046778109,0.0
142,46.7,6.0,0.05781099064185836,0.005982697117505945,0.05811973248211702,0.05243062025397853,0.008278302773007833,0.05308013034100889,0.0
143,46.4,6.0,0.061045734844194524,0.006625155620712589,0.06140418902376584,0.05532087978760055,0.008937863303008775,0.05603824712548941,0.0
144,46.1,6.0,0.06388096273031688,0.006791758779814162,0.06424099459593785,0.05779340215732009,0.009140244575864424,0.058511720226159386,0.0
145,45.8,6.0,0.06617029282904491,0.006379109881875437,0.06647706894837191,0.059705524671145115,0.00878673873905701,0.06034862429190216,0.0
146,45.5,6.0,0.0679210580483406,0.005354010493449202,0.06813175144358186,0.06107010138819304,0.007848489703961266,0.06157236453310336,0.0
147,45.2,6.0,0.06929439785381063,0.0038731548993648163,0.06940255688947394,0.06205588603333145,0.006485545042530284,0.06239387218213429,0.0
148,44.9,6.0,0.07055089693690407,0.0021941721449385563,0.07058500867750378,0.0629331763492258,0.004956770073742674,0.06312807818211089,0.0
149,44.6,6.0,0.07169814723326548,0.00040971544204864975,0.0716993178728115,0.06372006607686269,0.003352930215021224,0.06380822017472787,0.0
150,44.3,6.0,0.07270106236987406,-0.0014572000168270993,0.0727156647607471,0.06439191332010981,0.001691805683262433,0.06441413437666033,0.0
151,44.0,6.0,0.07353566923503568,-0.0033872307412068175,0.07361363991774045,0.06493314159813107,-1.5261320854095383e-05,0.0649331433915751,0.0
152,43.7,6.0,0.07418891818928701,-0.005363421685510161,0.07438253742830586,0.06533644548825103,-0.0017602457473495552,0.06536015280069547,0.0
153,43.4,6.0,0.07465758695398814,-0.007369967649607943,0.07502047529140672,0.06560154366583841,-0.003535181026200928,0.06569672774369295,0.0
