# units: Imperial
node_id,head,u,v_x,v_y,v_mag,i_x,i_y,i_mag,q,phi
1,56.0,998.4,3.526041184853668e-05,-0.014081678372868512,0.014081722518696231,7.052082369707335e-05,-0.1408167837286851,0.14081680138704278,0.010107859024348322,1.513492163991838
2,56.0,998.4,5.057410682018926e-05,-0.018253772716973517,0.018253842777432028,0.00010114821364037851,-0.18253772716973518,0.1825377551939702,0.0130626119397103,2.070119463375803
3,42.770453571403266,1296.0763028555637,0.19436971744829437,-0.03347358507305812,0.1972310015149065,1.321806367194569,0.2201943406057871,1.3400214998241338,-1.6383293377846825e-14,1.6082499204244876
4,52.53547720171658,1655.8137773871147,-0.013175594719401771,-0.09686283064923247,0.09775481705569203,0.02136675441060526,-1.4124983561444602,1.4126599535291022,-1.6483830206388178e-14,2.0129913917507882
5,54.25771749037163,1763.28157139919,0.0004116530686181169,-0.009169578520054483,0.009178814111002971,0.0015063328382933215,-0.2680984685847402,0.26810270027752914,-2.624237657556343e-15,1.5066258891582371
6,56.0,998.4,-4.2049455253767576e-05,-0.018253217760759943,0.018253266194804954,-8.409891050753515e-05,-0.18253217760759943,0.18253219698124212,0.01306434797552577,0.9153161954349273
7,56.0,998.4,-3.536389859437605e-05,-0.014079336454293035,0.014079380867016439,-7.07277971887521e-05,-0.14079336454293034,0.1407933823080466,0.010106224198654487,1.4718592426484487
8,54.2582832799546,1763.3168766691667,-0.0004157965684554346,-0.009161857186676826,0.00917128747207289,-0.0015429250916509157,-0.26782861565080424,0.26783305990722034,-6.443252511367775e-18,1.4787282229865197
9,52.537331562136096,1655.9294894772922,0.01352232770347038,-0.09681651718023503,0.09775628545229603,-0.020911498464809237,-1.4119542030218497,1.412109047559398,1.4194580802686008e-14,0.9723492544362345
10,42.73648267396829,1293.9565188556212,-0.19564417631616984,-0.03574988896193783,0.19888363001318998,-1.3255589425441896,0.11776572383525649,1.3307799502056348,1.3191045846155893e-15,1.3819222081878806
11,26.0,0.0,0.002261550638901966,0.06582482405731771,0.06586366276991547,0.022615506389019657,3.2912412028658853,3.291318902289979,-0.04993936535160578,1.6940454113192875
12,26.0,0.0,-0.0025392127421262514,0.06551965743744034,0.06556884254025923,-0.02539212742126251,3.275982871872017,3.276081277522554,-0.049707466451143115,1.276893240760274
13,48.64695901072871,3035.5702422694712,-0.00021112153280054006,-0.00018162437978810786,0.0002784954522886583,-0.0021112153280054002,-0.009081218989405393,0.00932339897755867,-8.472651658219976e-17,1.4913123790181626
14,48.64773326269052,3035.6185555918887,0.0002205393720494886,-0.00018726712628570398,0.0002893209138850639,0.002205393720494886,-0.009363356314285198,0.009619573947460602,-5.011211538074091e-16,1.4943907567018084
15,56.0,998.4,2.5315525715422876e-05,-0.01409594193953983,0.014095964672157778,5.063105143084575e-05,-0.14095941939539833,0.14095942848845255,0.02019931937041955,1.5297573502642912
16,56.0,998.4,4.757587670889407e-05,-0.014121853196983383,0.014121933337230934,9.515175341778814e-05,-0.1412185319698338,0.14121856402602015,0.020235952795669667,1.5460411582786746
