node_id,head,u,v_x,v_y,v_mag,q,phi
151,9.469375393166496,4604.572606963327,5.533638017862059,-2.995457212609192,6.29236947622283,-0.12652042529565577,12.171408975248902
152,10.056512746801102,14330.522971620301,3.5266127926658197,-0.3155488741406182,3.5407017498464373,-4.884981308350689e-14,13.64508528461991
153,10.894693221451083,18704.738873645172,3.401683153753216,-0.49560224207186204,3.437596523863015,2.842170943040401e-14,12.934432299741957
154,11.269954986526326,28974.318862512064,3.1706824195940304,-0.3844522301600725,3.193905215124223,0.0,15.765262750714285
155,11.620153241080946,39824.71207114384,3.008276286147503,-0.2998285592437799,3.0231810033035758,-2.842170943040401e-14,18.51759250571446
156,11.929932334366285,52100.91550169604,2.8795996222811415,-0.23024940642210465,2.8887901920699304,1.0125233984581428e-13,21.532490434123737
157,12.483131440781492,57359.61426354208,2.8040068987002353,-0.2525490794073121,2.815357122190361,-6.394884621840902e-14,22.00294357110379
158,12.806707925573047,66639.89852959785,2.735425673315263,-0.21449941254836316,2.7438228099160944,-1.4210854715202004e-14,23.94468560557151
159,12.961332132835427,76086.20576719007,2.6740005710873995,-0.18147538142080324,2.6801515569529952,-4.263256414560601e-14,26.142207717652752
160,13.144651408858609,86449.84065742175,2.618482087774072,-0.1500858519512229,2.622779862464555,3.197442310920451e-14,28.44660968200373
161,12.899233297182453,92629.97361544191,2.596356412690685,-0.10831318084136927,2.5986147015023247,-7.105427357601002e-15,30.44396636204719
162,13.241091756028865,104495.2324557789,2.5395454607070596,-0.08601085728240972,2.5410015770495473,-5.684341886080802e-14,32.697764057362605
163,13.42056194948251,114718.66868642572,2.4982149665284896,-0.06140918846301194,2.4989696091418616,5.684341886080802e-14,34.78456962588507
164,13.57239739352893,124671.6340760476,2.468004057313272,-0.03280900761231941,2.4682221249100085,-2.842170943040401e-14,36.801020268546
165,13.824510216213776,135618.44522105713,2.44378078288805,-0.01840929859604917,2.443850121649797,-1.0658141036401503e-14,38.7655294411133
166,6.072331109004603,59569.568179335154,6.473222838535143,-0.20078660216871388,6.476336092031006,-3.552713678800501e-14,38.76552944111318
167,6.232467772284039,40653.354832099125,6.233829287353784,-0.3343020187882318,6.242786671322005,1.4210854715202004e-13,25.619770461049825
168,6.428090604446543,21498.996108007643,5.993847375997206,-0.6669540316417408,6.030840243869155,-1.8474111129762605e-13,13.352958750932418
169,6.551855237431385,-155.4057598192872,2.7016170159251423,-0.35222020397481674,2.7244804225437798,1.464800503114816e-14,0.022635811702241215
170,6.761702252650359,-7200.9574558558015,1.6722778986501456,-0.10865721512912836,1.6758042131207822,-4.631017791467684e-14,0.019415386812217394
171,7.217921728874226,-25537.499285407826,0.005789647356199658,-0.00323735232874853,0.006633284752639766,-5.551115123125783e-17,0.008361849548660183
172,7.446320291277094,-44671.59794257171,0.0062089873424881785,-0.0030460662538095433,0.006915926795576694,1.6653345369377348e-16,-0.005715723170011677
173,7.969929725934227,-49344.989388585236,0.00703619229625306,-0.003666909320645031,0.007934369918001323,0.0,-0.005715723170011511
174,8.578384276555802,-53186.05024698758,0.008285713983434157,-0.004410130546201033,0.009386282951723316,-1.3877787807814457e-17,-0.005715723170011511
175,9.299875580978954,-55918.22055059646,0.009862410478035986,-0.005113737813407706,0.011109340883308507,-1.942890293094024e-16,-0.005715723170011525
176,10.136429621764297,-57521.62541049225,0.011415509090948616,-0.005675345253370343,0.012748466243061703,1.942890293094024e-16,-0.005715723170011719
177,10.374557763141413,-43266.16338934419,0.011630428171580815,-0.006349922305559808,0.013250976293879129,1.8041124150158794e-16,0.012122896583852535
178,11.287199013162365,-43609.85470139565,0.013099699376233155,-0.006516309061167752,0.014630940076712099,-1.1102230246251565e-16,0.01587433767839332
179,11.233206464409822,-30558.28791125767,0.013458642489290878,-0.007668375891168762,0.015489965992951826,1.1102230246251565e-16,0.04218024109671916
180,11.094439054974975,-21734.74770551548,0.013690428186395095,-0.008967462706077036,0.01636591614642223,1.1102230246251565e-16,0.06648784864019705
181,10.660208237481053,-15682.010183236473,0.012109459778046094,-0.010626100678617934,0.016110649637685028,5.412337245047638e-16,0.08391729342572432
182,11.421360735651142,-13165.338652224898,0.015233847564191882,-0.011303871351497689,0.018969649947751938,-6.215028491851626e-12,0.10830052018417667
183,11.45978315529463,-7827.005653937044,0.015052184269929327,-0.013737626548552304,0.020378680881828367,0.0005688016263541984,0.1443653710309437
184,10.45511482888768,-5108.683801388934,3.6286332386624225,-3.9042052054574956,5.330084189489614,-1.1826004326599104,0.18574089538576485
185,9.916877650214078,-815.4302513998985,7.257974530420037,-5.564706410108918,9.145717670851928,-0.758291758489186,7.282032731879324
186,10.479547331000381,8754.953260081698,3.7509536880020473,-0.6465137072511246,3.8062624112375323,-1.1461320781336326e-10,9.867558468360281
187,11.415523154982102,14099.74101371302,3.3009497220732413,-0.8169408272686353,3.400538396035806,3.552713678800501e-14,9.97287390054313
188,11.68794640561185,23330.279803239475,3.153606846191939,-0.5906574941509014,3.208443924357303,-2.842170943040401e-14,13.044852109761134
189,11.965450374214019,33501.33892031899,3.023036679610115,-0.43853916278514227,3.054679584435075,2.842170943040401e-14,15.938102125015181
190,12.204960294705677,45281.8194154461,2.9023753469524256,-0.325960057644608,2.9206219566689713,-7.105427357601002e-15,19.078550053636807
191,12.762396302424612,50482.11023213393,2.8113473241419196,-0.3417563058244654,2.8320436348211016,1.4210854715202004e-14,19.633689853836646
192,13.166167666029542,60526.63728422979,2.739198804216421,-0.2891421158965638,2.754417043986951,-2.842170943040401e-14,21.73139812579469
193,13.4332756344007,71848.69492811926,2.6733665040429067,-0.2355621794207027,2.6837246515453153,7.105427357601002e-15,24.27307103603405
194,13.550421505934155,81611.46775253637,2.6256531548251796,-0.19659120670368094,2.633002581084308,2.842170943040401e-14,26.551905936881134
195,13.702756920738432,92054.68420565696,2.5741909267102057,-0.1642375764370346,2.57942491820775,-3.907985046680551e-14,28.867120016381485
196,13.458435217871731,98128.00533310512,2.557890239873067,-0.12388686906364817,2.5608886027245097,5.684341886080802e-14,30.754455567815196
197,13.789822708092029,109876.60523833967,2.502586517550151,-0.09907221817071295,2.5045467818024596,2.842170943040401e-14,32.94030644598955
198,13.957038094480296,119984.38582672391,2.460469737332144,-0.0712581439019868,2.4615013815555065,-7.105427357601002e-15,34.951264278930246
199,14.101455066590788,129863.32682881846,2.4277597826214223,-0.03831088365671737,2.4280620432601334,-7.105427357601002e-15,36.88666519316329
200,14.350836007731244,140781.7012358435,2.3997964372833,-0.021623501032939727,2.3998938551932962,-3.552713678800501e-15,38.7655294411133
201,5.711173308272173,56026.61015415002,6.9124278837751625,-0.2606645417050326,6.917340909026724,1.4921397450962104e-13,38.765529441113145
202,5.882791100780782,37538.60410886062,6.66158251339388,-0.39093554339666686,6.6730436969831075,6.394884621840902e-14,24.54752906688859
203,6.104569795990777,21247.65620877859,6.341486650825275,-0.6559104710784,6.3753173637604466,-2.1316282072803006e-14,12.554863378008381
204,6.205961315341524,3237.9587468339305,3.4734604005440803,-0.5011695659171368,3.5094298807569038,-0.14740553365598963,0.024297025322832812
205,6.465739328607092,-16990.485119043897,0.0057580519221256095,-0.002225826831648479,0.006173286565710419,-2.7755575615628914e-17,0.009180221245987816
206,6.850598349548762,-22682.667451245543,0.005047677927076714,-0.0026401041237623466,0.005696420124938506,0.0,0.007618191826935104
207,6.980172490702846,-39434.50786620508,0.005701147084539999,-0.002627224169261519,0.0062773708600902985,2.7755575615628914e-17,-0.005715723170011705
208,11.071498844662653,-58158.59633385938,0.012743841820231036,-0.006016928999824692,0.014092868371201118,-3.3306690738754696e-16,-0.005715723170011525
209,12.06860175406074,-58187.01679266414,0.013578286184428275,-0.005983472530477593,0.014838187194843434,0.0,-0.005715723170011858
