# units: Imperial
# forces and capacities are per unit width of slope (per-element value divided by Spacing / S)
element_id,line_id,x_start,y_start,x_end,y_end,axial_force,t_allow,t_res,mobilization,failed,softened
0,1,0.0,23.0,1.9318516525755804,22.482361909796186,1341.5531373570805,5183.628,,0.258805828149142,False,False
1,1,1.9318516525755804,22.482361909796186,3.863703305152073,21.964723819592123,2621.262224135975,5183.628,,0.5056810064564771,False,False
2,1,3.863703305152073,21.964723819592123,5.795554957727512,21.44708572938835,3545.792352540061,5183.628,,0.6840368083010705,False,False
3,1,5.795554957727512,21.44708572938835,7.72740661030156,20.929447639184943,3883.6010018612515,5183.628,,0.7492051902376582,False,False
4,1,7.72740661030156,20.929447639184943,9.659258262875444,20.41180954898158,3997.817375261444,5183.628,,0.7712392508222897,False,False
5,1,9.659258262875444,20.41180954898158,11.591109915449394,19.894171458778203,4147.824204578311,5183.628,,0.8001778300021358,False,False
6,1,11.591109915449394,19.894171458778203,13.522961568024055,19.37653336857463,4251.109320987518,5183.628,,0.8201030862915931,False,False
7,1,13.522961568024055,19.37653336857463,15.45481322059755,18.858895278371374,4327.346993526706,5183.628,,0.8348104828368675,False,False
8,1,15.45481322059755,18.858895278371374,17.386664873171892,18.34125718816789,4607.191362888037,5183.628,,0.8887966811831476,False,False
9,1,17.386664873171892,18.34125718816789,19.31851652574711,17.823619097964173,4800.366974411211,5183.628,,0.9260631693499632,False,False
10,1,19.31851652574711,17.823619097964173,21.250368178331904,17.30598100775789,4798.21559024408,5183.628,,0.9256481349055296,False,False
11,1,21.250368178331904,17.30598100775789,23.182219830917166,16.78834291755148,4663.8366074528185,5127.200000023609,,0.9096264252284566,False,False
12,1,23.182219830917166,16.78834291755148,25.114071483502443,16.270704827345064,4404.866901292241,4524.000000020857,,0.973666423800162,False,False
13,1,25.114071483502443,16.270704827345064,27.045923136087968,15.753066737138585,3920.800000018064,3920.800000018064,,1.0,True,False
14,1,27.045923136087968,15.753066737138585,28.977774788673315,15.235428646932153,3317.6000000152585,3317.6000000152585,,1.0,True,False
15,1,28.977774788673315,15.235428646932153,30.909626441258673,14.717790556725715,2714.4000000124793,2714.4000000124793,,1.0,True,False
16,1,30.909626441258673,14.717790556725715,32.84147809384447,14.200152466519162,2111.20000000963,2111.20000000963,,1.0,True,False
17,1,32.84147809384447,14.200152466519162,34.77332974642988,13.682514376312714,1508.0000000067728,1508.0000000067728,,1.0,True,False
18,1,34.77332974642988,13.682514376312714,36.705181399014904,13.164876286106368,904.8000000040367,904.8000000040367,,1.0,True,False
19,1,36.705181399014904,13.164876286106368,38.6370330516,12.647238195900002,301.6000000013495,301.6000000013495,,1.0,True,False
20,2,0.0,18.0,1.9318516525755975,17.48236190979618,1271.031019153649,5183.628,,0.24520104821442607,False,False
21,2,1.9318516525755975,17.48236190979618,3.8637033051521072,16.964723819592116,2059.3269490808675,5183.628,,0.3972752190320887,False,False
22,2,3.8637033051521072,16.964723819592116,5.795554957727563,16.447085729388334,2105.476793848228,5183.628,,0.40617821993557957,False,False
23,2,5.795554957727563,16.447085729388334,7.727406610301628,15.929447639184923,2143.2502606036314,5183.628,,0.41346529122144404,False,False
24,2,7.727406610301628,15.929447639184923,9.65925826287553,15.411809548981557,2237.805189727098,5183.628,,0.4317063627496221,False,False
25,2,9.65925826287553,15.411809548981557,11.591109915449497,14.894171458778175,2312.7845837624627,5183.628,,0.44617101839917195,False,False
26,2,11.591109915449497,14.894171458778175,13.522961568024174,14.3765333685746,2336.853933020172,5183.628,,0.4508143587888969,False,False
27,2,13.522961568024174,14.3765333685746,15.45481322059769,13.858895278371339,2433.033588844168,5183.628,,0.4693688645952542,False,False
28,2,15.45481322059769,13.858895278371339,17.386664873171732,13.341257188167933,2571.2097894468366,5183.628,,0.49602513711378143,False,False
29,2,17.386664873171732,13.341257188167933,19.318516525747114,12.823619097964173,2625.4558834090376,5183.628,,0.5064900265622915,False,False
30,2,19.318516525747114,12.823619097964173,21.250368178331833,12.305981007757907,2703.068785492731,5183.628,,0.5214627256224272,False,False
31,2,21.250368178331833,12.305981007757907,23.1822198309172,11.788342917551468,2790.427650959023,5127.200000023615,,0.5442400629868488,False,False
32,2,23.1822198309172,11.788342917551468,25.114071483502492,11.270704827345051,2864.223359608156,4524.000000020844,,0.6331174534913704,False,False
33,2,25.114071483502492,11.270704827345051,27.045923136087865,10.753066737138612,2899.3857680237193,3920.8000000180714,,0.7394883105515088,False,False
34,2,27.045923136087865,10.753066737138612,28.97777478867323,10.235428646932174,2861.616734094639,3317.6000000152876,,0.8625562858938548,False,False
35,2,28.97777478867323,10.235428646932174,30.909626441258606,9.717790556725735,2678.762056445165,2714.400000012503,,0.9868707841264465,False,False
36,2,30.909626441258606,9.717790556725735,32.84147809384443,9.200152466519175,2111.200000009647,2111.200000009647,,1.0,True,False
37,2,32.84147809384443,9.200152466519175,34.773329746429845,8.682514376312723,1508.000000006786,1508.000000006786,,1.0,True,False
38,2,34.773329746429845,8.682514376312723,36.70518139901489,8.16487628610637,904.8000000040435,904.8000000040435,,1.0,True,False
39,2,36.70518139901489,8.16487628610637,38.6370330516,7.647238195900002,301.60000000135153,301.60000000135153,,1.0,True,False
40,3,0.0,13.0,1.931851652575812,12.482361909796122,1644.1008029310271,5183.628,,0.3171718346553856,False,False
41,3,1.931851652575812,12.482361909796122,3.863703305152259,11.964723819592074,3301.231793643114,5183.628,,0.6368573890030523,False,False
42,3,3.863703305152259,11.964723819592074,5.7955549577277035,11.447085729388295,3781.400764046689,5183.628,,0.7294892233869191,False,False
43,3,5.7955549577277035,11.447085729388295,7.727406610301758,10.929447639184888,3897.432015861963,5183.628,,0.7518734013825766,False,False
44,3,7.727406610301758,10.929447639184888,9.65925826287565,10.411809548981525,3986.3828515114506,5183.628,,0.7690333587810412,False,False
45,3,9.65925826287565,10.411809548981525,11.591109915449605,9.894171458778144,4084.703342862277,5183.628,,0.7880008640400656,False,False
46,3,11.591109915449605,9.894171458778144,13.522961568024272,9.376533368574574,4234.67066149238,5183.628,,0.8169318210126922,False,False
47,3,13.522961568024272,9.376533368574574,15.454813220597774,8.858895278371314,4356.252257820734,5183.628,,0.8403867441530785,False,False
48,3,15.454813220597774,8.858895278371314,17.38666487317181,8.341257188167914,4153.965978402507,5183.628,,0.8013626707785565,False,False
49,3,17.38666487317181,8.341257188167914,19.318516525747302,7.823619097964121,3883.14453341381,5183.628,,0.7491171305915105,False,False
50,3,19.318516525747302,7.823619097964121,21.250368178331946,7.305981007757877,3650.0851495242737,5183.628,,0.7041564613672652,False,False
