node_id,x,y,u_x,u_y,u_mag,u_x_vp,u_y_vp,u_mag_vp
1,155.5,6.808,0.0,-0.2096543748004072,0.2096543748004072,0.0,-0.04179234823021033,0.04179234823021033
2,155.5,-30.0,0.0,0.0,0.0,0.0,0.0,0.0
3,-70.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0
4,-70.0,-11.429,0.0,-0.0664346699504579,0.0664346699504579,0.0,-0.0012785797404795823,0.0012785797404795823
5,-37.925,-8.257,-0.04853130251042302,-0.07189344596091028,0.08674073377308103,-0.022679190746879782,0.004248092790142571,0.023073620983430815
6,31.51,-1.914,-0.1921816405676297,-0.20522243209173813,0.2811583710383059,-0.10863083934800584,-0.03622598473309008,0.11451192613581491
7,86.672,3.183,-0.20938549319376565,-0.27893951813305023,0.3487829404318605,-0.11641226716887194,-0.04407691774414163,0.12447726951223122
8,111.139,4.769,-0.16883897039114582,-0.23936883341657092,0.2929232601449607,-0.08331435040579727,-0.03899224744331911,0.09198737056912214
9,155.5,8.766,0.0,-0.2223556499660342,0.2223556499660342,0.0,-0.04732386289416721,0.04732386289416721
10,-70.0,-2.367,0.0,-0.08780349279358358,0.08780349279358358,0.0,0.0009677627186821386,0.0009677627186821386
11,-55.142,-1.008,-0.029207518821661085,-0.08900063066256855,0.09367065396404908,-0.015214312329499196,0.001979552746277563,0.015342552875413083
12,-3.377,3.07,-21.05639853929125,-1.3188314031659834,21.097659484299285,-20.966559176104383,-1.1779249932222695,20.999621686467226
13,49.746,5.335,-11.653307174523498,-3.1239030054331067,12.064756031149358,-11.545115394024107,-2.8680345015126014,11.896020820560086
14,115.103,7.488,-0.4349311593738467,-0.17618426176348867,0.4692611293165288,-0.3486277571399237,0.031392762058744195,0.35003831012917797
15,155.5,10.933,0.0,-0.24283065441137522,0.24283065441137522,0.0,-0.05397702257036105,0.05397702257036105
16,-70.0,9.0,0.0,-0.09803750804702274,0.09803750804702274,0.0,0.009852581236510422,0.009852581236510422
17,-17.5,9.0,-23.79926693718173,11.369536779346175,26.375584795870154,-23.69544204506912,11.497171264452431,26.33740535427475
18,10.263,9.896,-21.104682985847603,-1.5427938155034162,21.160998480465917,-20.972400797393835,-1.3408083414183656,21.01521739632837
