# units: SI
joint_id,line_id,side,pair,node_a,node_b,x,y,weight,tn,ts,tlim,slip,open,slipping
0,1,1,0,3551,3552,-50.0,0.9,0.3326884027772863,67.37837411706222,0.0,42.746174938339664,0.0,False,False
0,1,1,1,3555,3556,-48.00386958333628,0.9,0.3326884027772863,67.46234858577196,-0.01796335973158563,42.7994500043658,0.0,False,False
0,1,1,2,3553,3554,-49.00193479166814,0.9,1.3307536111091451,67.43613020395125,-0.01961004194859768,42.78281654369545,0.0,False,False
1,1,0,0,3552,9,-50.0,0.9,0.3326884027772863,67.37837411706221,0.0,42.74617493833965,0.0,False,False
1,1,0,1,3556,356,-48.00386958333628,0.9,0.3326884027772863,67.46234858577196,0.17378813221860262,42.7994500043658,0.0,False,False
1,1,0,2,3554,1276,-49.00193479166814,0.9,1.3307536111091451,67.43613020395125,0.08849653967534893,42.78281654369545,0.0,False,False
2,1,1,0,3555,3556,-48.00386958333628,0.9,0.3326884027769002,67.46234858577196,-0.01796335973158563,42.7994500043658,0.0,False,False
2,1,1,1,3559,3560,-46.00773916667488,0.9,0.3326884027769002,67.45607878674592,-0.12834126658446188,42.795472319693125,0.0,False,False
2,1,1,2,3557,3558,-47.00580437500558,0.9,1.3307536111076008,67.44312501968761,-0.05184978607736929,42.78725419332779,0.0,False,False
3,1,0,0,3556,356,-48.00386958333628,0.9,0.3326884027769002,67.46234858577196,0.17378813221860262,42.7994500043658,0.0,False,False
3,1,0,1,3560,357,-46.00773916667488,0.9,0.3326884027769002,67.45607878674592,0.30246914739400704,42.795472319693125,0.0,False,False
3,1,0,2,3558,1254,-47.00580437500558,0.9,1.3307536111076008,67.4431250196876,0.2459742052298775,42.78725419332778,0.0,False,False
4,1,1,0,3559,3560,-46.00773916667488,0.9,0.3326884027776723,67.45607878674592,-0.12834126658446188,42.795472319693125,0.0,False,False
4,1,1,1,3563,3564,-44.01160875000885,0.9,0.3326884027776723,67.57751503830977,-0.446408012267092,42.87251388267572,0.0,False,False
4,1,1,2,3561,3562,-45.009673958341864,0.9,1.3307536111106892,67.49781848922223,-0.2521156731327668,42.82195281358018,0.0,False,False
5,1,0,0,3560,357,-46.00773916667488,0.9,0.3326884027776723,67.45607878674592,0.30246914739400704,42.795472319693125,0.0,False,False
5,1,0,1,3564,358,-44.01160875000885,0.9,0.3326884027776723,67.57751503830974,0.343032350057029,42.872513882675705,0.0,False,False
5,1,0,2,3562,1249,-45.009673958341864,0.9,1.3307536111106892,67.49781848922223,0.33475690508863454,42.82195281358018,0.0,False,False
6,1,1,0,3563,3564,-44.01160875000885,0.9,0.3326884027767463,67.57751503830977,-0.446408012267092,42.87251388267572,0.0,False,False
6,1,1,1,3567,3568,-42.01547833334837,0.9,0.3326884027767463,67.88255865673554,-1.1929412132019352,43.06603959545706,0.0,False,False
6,1,1,2,3565,3566,-43.01354354167861,0.9,1.330753611106985,67.68248750368903,-0.7471349050605929,42.93911049364492,0.0,False,False
7,1,0,0,3564,358,-44.01160875000885,0.9,0.3326884027767463,67.57751503830974,0.343032350057029,42.872513882675705,0.0,False,False
7,1,0,1,3568,359,-42.01547833334837,0.9,0.3326884027767463,67.88255865673553,0.2676237660129317,43.06603959545705,0.0,False,False
7,1,0,2,3566,1222,-43.01354354167861,0.9,1.330753611106985,67.68248750368905,0.31911386457191687,42.939110493644925,0.0,False,False
8,1,1,0,3567,3568,-42.01547833334837,0.9,0.33268840277651535,67.88255865673554,-1.1929412132019352,43.06603959545706,0.0,False,False
8,1,1,1,3571,3572,-40.01934791668928,0.9,0.33268840277651535,68.71913787058669,-2.7882365243212535,43.5967820168003,0.0,False,False
8,1,1,2,3569,3570,-41.01741312501882,0.9,1.3307536111060614,68.19766556082386,-1.8525983549842187,43.26594965596158,0.0,False,False
9,1,0,0,3568,359,-42.01547833334837,0.9,0.33268840277651535,67.88255865673553,0.2676237660129317,43.06603959545705,0.0,False,False
9,1,0,1,3572,360,-40.01934791668928,0.9,0.33268840277651535,68.71913787058669,0.0899859328245883,43.5967820168003,0.0,False,False
9,1,0,2,3570,1228,-41.01741312501882,0.9,1.3307536111060614,68.19766556082385,0.18407893467129507,43.26594965596157,0.0,False,False
10,1,1,0,3571,3572,-40.01934791668928,0.9,0.33268840277651535,68.71913787058669,-2.7882365243212535,43.5967820168003,0.0,False,False
10,1,1,1,3575,3576,-38.023217500030185,0.9,0.33268840277651535,71.27417180933116,-5.908103842811544,45.21774614884083,0.0,False,False
10,1,1,2,3573,3574,-39.021282708359735,0.9,1.3307536111060614,69.64316336148549,-4.127341985720031,44.18300208813685,0.0,False,False
11,1,0,0,3572,360,-40.01934791668928,0.9,0.33268840277651535,68.71913787058669,0.0899859328245883,43.5967820168003,0.0,False,False
11,1,0,1,3576,361,-38.023217500030185,0.9,0.33268840277651535,71.27417180933116,-0.02722017089494891,45.21774614884083,0.0,False,False
11,1,0,2,3574,1229,-39.021282708359735,0.9,1.3307536111060614,69.64316336148545,-0.0004494381764929417,44.183002088136824,0.0,False,False
12,1,1,0,3575,3576,-38.023217500030185,0.9,0.3326884027767463,71.27417180933116,-5.908103842811544,45.21774614884083,0.0,False,False
12,1,1,1,3579,3580,-36.02708708336971,0.9,0.3326884027767463,78.66582448403051,-10.467074453914147,49.90715699403564,0.0,False,False
12,1,1,2,3577,3578,-37.025152291699946,0.9,1.330753611106985,74.37866002752467,-8.070782095337247,47.18729495745937,0.0,False,False
13,1,0,0,3576,361,-38.023217500030185,0.9,0.3326884027767463,71.27417180933116,-0.02722017089494891,45.21774614884083,0.0,False,False
13,1,0,1,3580,362,-36.02708708336971,0.9,0.3326884027767463,78.6658244840306,0.5949715697949661,49.90715699403569,0.0,False,False
13,1,0,2,3578,1233,-37.025152291699946,0.9,1.330753611106985,74.37866002752476,0.13955323096359085,47.18729495745943,0.0,False,False
14,1,1,0,3579,3580,-36.02708708336971,0.9,0.33268840277667044,78.66582448403051,-10.467074453914147,49.90715699403564,0.0,False,False
14,1,1,1,3583,3584,-34.030956666709685,0.9,0.33268840277667044,98.75064559224118,-13.507548158603935,62.64936527595707,0.0,False,False
14,1,1,2,3581,3582,-35.029021875039696,0.9,1.3307536111066818,87.64936050621192,-12.70760994496971,55.606490161408686,0.0,False,False
15,1,0,0,3580,362,-36.02708708336971,0.9,0.33268840277667044,78.6658244840306,0.5949715697949661,49.90715699403569,0.0,False,False
15,1,0,1,3584,363,-34.030956666709685,0.9,0.33268840277667044,98.75064559224118,1.8546510115050128,62.64936527595707,0.0,False,False
15,1,0,2,3582,1224,-35.029021875039696,0.9,1.3307536111066818,87.64936050621192,1.5095859034324226,55.606490161408686,0.0,False,False
16,1,1,0,3583,3584,-34.030956666709685,0.9,0.33268840277728745,98.75064559224118,-13.507548158603935,62.64936527595707,0.0,False,False
16,1,1,1,3587,3588,-32.03482625004596,0.9,0.33268840277728745,119.03988860871642,-11.443257592208067,75.52126286496572,0.0,False,False
16,1,1,2,3585,3586,-33.03289145837782,0.9,1.3307536111091498,109.13797376149795,-13.047715129936499,69.23929198290848,0.0,False,False
17,1,0,0,3584,363,-34.030956666709685,0.9,0.33268840277728745,98.75064559224118,1.8546510115050128,62.64936527595707,0.0,False,False
17,1,0,1,3588,364,-32.03482625004596,0.9,0.33268840277728745,119.0398886087166,1.0368347287779447,75.52126286496583,0.0,False,False
17,1,0,2,3586,1218,-33.03289145837782,0.9,1.3307536111091498,109.13797376149786,1.7454447976660448,69.23929198290844,0.0,False,False
18,1,1,0,3587,3588,-32.03482625004596,0.9,0.3326884027766693,119.03988860871642,-11.443257592208067,75.52126286496572,0.0,False,False
18,1,1,1,3591,3592,-30.038695833385944,0.9,0.3326884027766693,127.34526423362081,-7.275427805431634,80.79035764564377,0.0,False,False
18,1,1,2,3589,3590,-31.036761041715952,0.9,1.3307536111066771,123.94937018814153,-9.240183925254007,78.63593520903343,0.0,False,False
19,1,0,0,3588,364,-32.03482625004596,0.9,0.3326884027766693,119.0398886087166,1.0368347287779447,75.52126286496583,0.0,False,False
19,1,0,1,3592,365,-30.038695833385944,0.9,0.3326884027766693,127.34526423362098,-0.32720920918361507,80.79035764564388,0.0,False,False
