# units: Imperial
node_id,head,u,v_x,v_y,v_mag,i_x,i_y,i_mag,q,phi
1,40.0,2496.0,7.439235882126619e-07,-5.568445999489431e-07,9.292460457766288e-07,7.439235882126619e-07,-5.568445999489431e-07,9.292460457766288e-07,-6.406486691146186e-08,5.281883218051881
2,40.0,0.0,0.1421446214106139,-0.141806115136996,0.2007836340098807,0.21306382760252607,-0.14836616589365215,0.2596318813524673,0.5861818493348778,0.07004136005959034
3,35.36424683171153,-788.4709977012003,0.00013819162090276393,2.147064217674151e-05,0.0001398496069469446,0.13819162090276396,0.021470642176741512,0.13984960694694462,-3.469446951953614e-18,0.0051681938393675535
4,33.43438504339453,-908.8943732921814,0.00011725702881337944,-2.04347641250416e-05,0.00011902432688735435,0.1172570288133794,-0.0204347641250416,0.11902432688735431,-9.540979117872439e-18,0.005186737633147398
5,0.0,0.0,0.3999910277447834,-7.417849027781253e-06,0.39999102781356555,0.3999910277447834,-7.417849027781253e-06,0.39999102781356555,-0.0820520410080117,5.281604595486386
6,40.0,2418.000000000272,5.863660365356002e-06,-3.7031127746198516e-06,6.935096041281593e-06,5.863660365356002e-06,-3.7031127746198516e-06,6.935096041281593e-06,3.16633347541284e-06,5.281879707976222
7,40.0,2340.000000000566,2.1309599052641042e-05,-2.28168642367003e-05,3.122031879049817e-05,2.1309599052641042e-05,-2.28168642367003e-05,3.122031879049817e-05,2.8229829240444815e-05,5.28183292832982
8,40.0,2262.0000000008063,5.610943868954936e-05,-7.513440052855615e-05,9.377338243255277e-05,5.610943868954936e-05,-7.513440052855615e-05,9.377338243255277e-05,0.0001012662707875478,5.281636489615635
9,40.0,2184.0000000010527,0.00013717697765567056,-0.00018280445863301983,0.0002285497610912245,0.00013717697765567056,-0.00018280445863301983,0.0002285497610912245,0.0002519427144065389,5.281086979027678
10,40.0,2106.000000001424,0.0002657345284643576,-0.00038296858361282676,0.00046613278757515994,0.0002657345284643576,-0.00038296858361282676,0.00046613278757515994,0.0005083334553876995,5.279886915359278
11,40.0,2028.0000000018035,0.0004445681529394976,-0.0006927604177588975,0.0008231390156112871,0.0004445681529394976,-0.0006927604177588975,0.0008231390156112871,0.0009006811021556871,5.277672277298961
12,40.0,1950.000000002184,0.0006938465043906877,-0.0011257143146785361,0.001322367456468641,0.0006938465043906877,-0.0011257143146785361,0.001322367456468641,0.0014598121280950949,5.27396345880714
13,40.0,1872.000000002564,0.0010121269809402692,-0.001721437771181734,0.001996934907701901,0.0010121269809402692,-0.001721437771181734,0.001996934907701901,0.002217096456297085,5.268185927589033
14,40.0,1794.000000002944,0.0014141508830083852,-0.0025051437550740216,0.0028767286895881867,0.0014141508830083852,-0.0025051437550740216,0.0028767286895881867,0.003204347279506692,5.259668085044085
15,40.0,1716.0000000033237,0.0019159318458884893,-0.003505693764565739,0.0039950824283116835,0.0019159318458884893,-0.003505693764565739,0.0039950824283116835,0.004454947175572599,5.2476321185307615
16,40.0,1638.0000000034947,0.002529332953605332,-0.00474824081385498,0.005379899257100645,0.002529332953605332,-0.00474824081385498,0.005379899257100645,0.006002649611124511,5.231199107440765
17,40.0,1560.0000000036357,0.003257633595571876,-0.006260684220418354,0.007057502642634568,0.003257633595571876,-0.006260684220418354,0.007057502642634568,0.007880341434079341,5.209382646764758
18,40.0,1482.0000000037708,0.004102779655004311,-0.008066614389980378,0.009050031415092204,0.004102779655004311,-0.008066614389980378,0.009050031415092204,0.010123388576920078,5.181093734776986
19,40.0,1404.0000000038642,0.005131325115393665,-0.01017186262463775,0.01139286121632192,0.005131325115393665,-0.01017186262463775,0.01139286121632192,0.01276902581234296,5.145127134721646
20,40.0,1326.0000000039577,0.006296645409370594,-0.01267519603492648,0.014153032817568245,0.006296645409370594,-0.01267519603492648,0.014153032817568245,0.015848147763811937,5.100151331824075
21,40.0,1248.0000000040511,0.007575291825920624,-0.01560091826384206,0.017342828400319844,0.007575291825920624,-0.01560091826384206,0.017342828400319844,0.019399574768664607,5.04476239470043
22,40.0,1170.000000004145,0.009111764608802165,-0.018890495700269325,0.020973199138140882,0.009111764608802165,-0.018890495700269325,0.020973199138140882,0.023469131823940614,4.977402914878253
23,40.0,1092.000000004239,0.010911670086378696,-0.022589039957472534,0.025086435981905887,0.010911670086378696,-0.022589039957472534,0.025086435981905887,0.02810119940957989,4.896368200943979
24,40.0,1014.000000004333,0.012847977919564713,-0.02683759030245215,0.0297544415149049,0.012847977919564713,-0.02683759030245215,0.0297544415149049,0.033332159363038016,4.799827973147997
25,40.0,936.0000000044269,0.014863980249830119,-0.03159059689870447,0.03491280168195868,0.014863980249830119,-0.03159059689870447,0.03491280168195868,0.03923406657192885,4.685811689216241
26,40.0,858.0000000042221,0.017412212249513007,-0.03693408574099714,0.040832729824803765,0.017412212249513007,-0.03693408574099714,0.040832729824803765,0.04586389200101948,4.5521105585355395
27,40.0,780.0000000038383,0.020259194162943157,-0.04316329135694897,0.047681282164982686,0.020259194162943157,-0.04316329135694897,0.047681282164982686,0.05332779186648651,4.396199488634903
28,40.0,702.0000000034544,0.023242484109187955,-0.05005735940226471,0.055190146746437935,0.023242484109187955,-0.05005735940226471,0.055190146746437935,0.06173262140377922,4.215407482207522
29,40.0,624.0000000030703,0.02679239157013782,-0.057705749409264734,0.06362221122322337,0.02679239157013782,-0.057705749409264734,0.06362221122322337,0.0712529690042718,4.00644607050715
30,40.0,546.0000000026866,0.030886735240205698,-0.06650013838604074,0.07332297606590402,0.030886735240205698,-0.06650013838604074,0.07332297606590402,0.08213780096913048,3.765420938946748
31,40.0,468.0000000023029,0.03561418396397966,-0.07660030530086419,0.08447471143250972,0.03561418396397966,-0.07660030530086419,0.08447471143250972,0.09477153984347986,3.4874579380485127
32,40.0,390.0000000019189,0.04120914755521662,-0.08861535494290296,0.09772857808176834,0.04120914755521662,-0.08861535494290296,0.09772857808176834,0.10974789050800027,3.1661502233322434
33,40.0,312.00000000153494,0.048664819399101694,-0.1034736480497546,0.11434623075498235,0.048664819399101694,-0.1034736480497546,0.11434623075498235,0.12819550825056147,2.792351681506598
34,40.0,234.00000000115145,0.059039546593609916,-0.12257070228491174,0.13604868658166275,0.059039546593609916,-0.12257070228491174,0.13604868658166275,0.1523591262486832,2.351672200692033
35,40.0,156.00000000076747,0.075679600140046,-0.149328291751228,0.1674106943856847,0.075679600140046,-0.149328291751228,0.1674106943856847,0.1876714140416027,1.8185373400853249
36,40.0,78.00000000038396,0.11459826604744376,-0.19452187431964188,0.22576873603293096,0.11459826604744376,-0.19452187431964188,0.22576873603293096,0.2534184549165097,1.1326129073349402
37,38.745622872450404,-178.1131327590944,0.0144596138266642,-0.0013420931936308507,0.014521764567594696,0.25568230020774396,-0.028224683801857605,0.2572354396564318,-8.014422459012849e-16,0.005157329498444429
38,37.54365529041282,-352.95590987823965,0.00022036640339653858,5.2252652102328e-05,0.00022647669062765132,0.22036640339653857,0.052252652102328,0.2264766906276513,-1.214306433183765e-17,0.005277428087867495
39,36.690749496054586,-506.01723144619365,0.00018015633529756977,6.546029430179797e-05,0.00019168034661364838,0.18015633529756978,0.06546029430179796,0.19168034661364838,6.938893903907228e-18,0.005188222070087754
40,35.94103332202447,-652.6395207056731,0.0001550558247139253,4.510752774252048e-05,0.0001614837386140096,0.15505582471392532,0.04510752774252048,0.16148373861400964,-1.0408340855860843e-17,0.005198585312873384
41,34.726910455746186,-828.240787561438,0.00013917881535087203,1.9348957374305778e-06,0.00013919226438271223,0.13917881535087204,0.0019348957374305776,0.13919226438271223,-5.204170427930421e-18,0.005197804321956183
42,34.03364790364673,-871.500370812444,0.000132415737737438,-5.664296312560343e-06,0.00013253683206288901,0.13241573773743798,-0.005664296312560341,0.132536832062889,-5.637851296924623e-18,0.005197337836055464
43,33.057229571719645,-855.6288747256056,0.00012370007207488702,-4.083266848491522e-05,0.0001302651705059001,0.12370007207488702,-0.04083266848491523,0.1302651705059001,3.469446951953614e-18,0.005203873009095252
44,32.599792792771936,-807.372929732854,0.0001354515886397116,-4.992565864429145e-05,0.00014435963513422981,0.1354515886397116,-0.049925658644291444,0.14435963513422984,8.673617379884035e-19,0.005204785821140747
45,32.10632606288447,-761.3652536786551,0.0001426468762321967,-5.440707958559324e-05,0.00015267043462254478,0.1426468762321967,-0.05440707958559323,0.1526704346225448,-2.5153490401663703e-17,0.00520486528398072
46,31.590387673500434,-716.7598091769734,0.00014738589829700995,-5.702915269443571e-05,0.00015803457619730508,0.14738589829700996,-0.0570291526944357,0.15803457619730507,-1.214306433183765e-17,0.005205036465293987
47,31.059522269643963,-673.0858103783982,0.00015100935552087976,-5.891929216887457e-05,0.00016209660219915982,0.15100935552087977,-0.05891929216887457,0.1620966021991598,6.938893903907228e-18,0.005205136546269431
48,30.51566880880293,-630.2222663357832,0.00015444045980422857,-6.0322991139776584e-05,0.00016580325354042695,0.15444045980422852,-0.06032299113977658,0.1658032535404269,-3.469446951953614e-18,0.0052051756229951965
49,29.957549645689898,-588.2489021148771,0.0001594939778558482,-6.104487492501409e-05,0.00017077706440530124,0.15949397785584818,-0.06104487492501409,0.17077706440530122,1.0408340855860843e-17,0.005205554208959724
