# units: SI
# forces and capacities are per unit width of slope (per-element value divided by Spacing / S)
element_id,line_id,x_start,y_start,x_end,y_end,axial_force,t_allow,t_res,mobilization,failed,softened
0,1,-50.0,0.9,-48.502902187502904,0.9,110.66263694161756,200.0,,0.5533131847080878,False,False
1,1,-48.502902187502904,0.9,-47.00580437500442,0.9,111.84563446527274,200.0,,0.5592281723263637,False,False
2,1,-47.00580437500442,0.9,-45.50870656250872,0.9,114.45548433728106,200.0,,0.5722774216864053,False,False
3,1,-45.50870656250872,0.9,-44.01160875000885,0.9,118.45606624215334,200.0,,0.5922803312107667,False,False
4,1,-44.01160875000885,0.9,-42.51451093751453,0.9,124.09264647540873,200.0,,0.6204632323770436,False,False
5,1,-42.51451093751453,0.9,-41.01741312502021,0.9,131.55929764138935,200.0,,0.6577964882069467,False,False
6,1,-41.01741312502021,0.9,-39.52031531252451,0.9,141.06970964155133,200.0,,0.7053485482077566,False,False
7,1,-39.52031531252451,0.9,-38.02321750003019,0.9,153.6775231448929,200.0,,0.7683876157244645,False,False
8,1,-38.02321750003019,0.9,-36.52611968753448,0.9,172.45755690179786,200.0,,0.8622877845089892,False,False
9,1,-36.52611968753448,0.9,-35.02902187503877,0.9,195.4491448989831,200.0,,0.9772457244949154,False,False
10,1,-35.02902187503877,0.9,-33.531924062544455,0.9,200.0,200.0,,1.0,True,False
11,1,-33.531924062544455,0.9,-32.03482625004597,0.9,200.0,200.0,,1.0,True,False
12,1,-32.03482625004597,0.9,-30.537728437550957,0.9,200.0,200.0,,1.0,True,False
13,1,-30.537728437550957,0.9,-29.04063062505386,0.9,200.0,200.0,,1.0,True,False
14,1,-29.04063062505386,0.9,-27.54353281255954,0.9,200.0,200.0,,1.0,True,False
15,1,-27.54353281255954,0.9,-26.046435000063138,0.9,200.0,200.0,,1.0,True,False
16,1,-26.046435000063138,0.9,-24.549337187559797,0.9,200.0,200.0,,1.0,True,False
17,1,-24.549337187559797,0.9,-23.05223937505507,0.9,200.0,200.0,,1.0,True,False
18,1,-23.05223937505507,0.9,-21.555141562553118,0.9,200.0,200.0,,1.0,True,False
19,1,-21.555141562553118,0.9,-20.0580437500477,0.9,200.0,200.0,,1.0,True,False
20,1,-20.0580437500477,0.9,-18.56094593754505,0.9,200.0,200.0,,1.0,True,False
21,1,-18.56094593754505,0.9,-17.0638481250431,0.9,200.0,200.0,,1.0,True,False
22,1,-17.0638481250431,0.9,-15.566750312537685,0.9,200.0,200.0,,1.0,True,False
23,1,-15.566750312537685,0.9,-14.069652500035033,0.9,200.0,200.0,,1.0,True,False
24,1,-14.069652500035033,0.9,-12.572554687530996,0.9,200.0,200.0,,1.0,True,False
25,1,-12.572554687530996,0.9,-11.075456875026966,0.9,200.0,200.0,,1.0,True,False
26,1,-11.075456875026966,0.9,-9.57835906252432,0.9,200.0,200.0,,1.0,True,False
27,1,-9.57835906252432,0.9,-8.081261250018898,0.9,154.34831905321258,200.0,,0.7717415952660629,False,False
28,1,-8.081261250018898,0.9,-6.584163437514867,0.9,122.23487700982004,200.0,,0.6111743850491002,False,False
29,1,-6.584163437514867,0.9,-5.087065625009451,0.9,98.80650739487892,200.0,,0.4940325369743946,False,False
30,1,-5.087065625009451,0.9,-3.589967812505421,0.9,61.36509941450365,200.0,,0.30682549707251827,False,False
31,1,-3.589967812505421,0.9,-2.09287,0.9,35.18879298254339,200.0,,0.17594396491271694,False,False
32,1,-2.09287,0.9,-1.107,0.9,0.40838708352583925,200.0,,0.0020419354176291963,False,False
