# units: SI
# forces and capacities are per unit width of slope (per-element value divided by Spacing / S)
element_id,line_id,x_start,y_start,x_end,y_end,axial_force,t_allow,t_res,mobilization,failed,softened
0,1,-50.0,0.9,-48.00386958333628,0.9,37.2280022748499,200.0,,0.1861400113742495,False,False
1,1,-48.00386958333628,0.9,-46.00773916667488,0.9,38.54326301506332,200.0,,0.19271631507531659,False,False
2,1,-46.00773916667488,0.9,-44.01160875000885,0.9,39.629884524108476,200.0,,0.1981494226205424,False,False
3,1,-44.01160875000885,0.9,-42.01547833334837,0.9,41.24041143030215,200.0,,0.20620205715151077,False,False
4,1,-42.01547833334837,0.9,-40.01934791668928,0.9,44.26998313373107,200.0,,0.22134991566865533,False,False
5,1,-40.01934791668928,0.9,-38.023217500030185,0.9,50.29433902123783,200.0,,0.25147169510618916,False,False
6,1,-38.023217500030185,0.9,-36.02708708336971,0.9,62.43794668263051,200.0,,0.31218973341315254,False,False
7,1,-36.02708708336971,0.9,-34.030956666709685,0.9,84.93062855586275,200.0,,0.42465314277931376,False,False
8,1,-34.030956666709685,0.9,-32.03482625004596,0.9,114.8986500213636,200.0,,0.574493250106818,False,False
9,1,-32.03482625004596,0.9,-30.038695833385944,0.9,139.56413929115274,200.0,,0.6978206964557637,False,False
10,1,-30.038695833385944,0.9,-28.04256541672431,0.9,153.9419560678513,200.0,,0.7697097803392565,False,False
11,1,-28.04256541672431,0.9,-26.046435000063134,0.9,161.67217938907993,200.0,,0.8083608969453997,False,False
12,1,-26.046435000063134,0.9,-24.05030458339132,0.9,165.74974416008934,200.0,,0.8287487208004467,False,False
13,1,-24.05030458339132,0.9,-22.054174166721356,0.9,167.9345286918208,200.0,,0.839672643459104,False,False
14,1,-22.054174166721356,0.9,-20.0580437500477,0.9,169.1157450412793,200.0,,0.8455787252063964,False,False
15,1,-20.0580437500477,0.9,-18.061913333376808,0.9,169.64069190727184,200.0,,0.8482034595363592,False,False
16,1,-18.061913333376808,0.9,-16.065782916706148,0.9,169.4582983571711,200.0,,0.8472914917858554,False,False
17,1,-16.065782916706148,0.9,-14.069652500035026,0.9,168.08001647226217,200.0,,0.8404000823613109,False,False
18,1,-14.069652500035026,0.9,-12.073522083362526,0.9,164.3174186199634,200.0,,0.821587093099817,False,False
19,1,-12.073522083362526,0.9,-10.077391666692797,0.9,155.9563369822869,200.0,,0.7797816849114345,False,False
20,1,-10.077391666692797,0.9,-8.081261250018898,0.9,139.18977802661107,200.0,,0.6959488901330553,False,False
21,1,-8.081261250018898,0.9,-6.085130833346398,0.9,109.38798409414528,200.0,,0.5469399204707264,False,False
22,1,-6.085130833346398,0.9,-4.089000416672505,0.9,70.24552934966596,200.0,,0.3512276467483298,False,False
23,1,-4.089000416672505,0.9,-2.09287,0.9,29.390650155748283,200.0,,0.1469532507787414,False,False
24,1,-2.09287,0.9,-1.107,0.9,4.384827222235854,200.0,,0.02192413611117927,False,False
