element_id,material_id,x_centroid,y_centroid,sigma_x,sigma_y,tau_xy,sigma_vm,eps_x,eps_y,gamma_xy,max_shear_strain,vp_shear_strain,plastic,yield_function
1,1,18.775596552632063,-1.6393677095963117,56.08650329738157,137.56070108686478,-0.37295180335750255,80.49174211592216,2.6099554232600246e-05,-0.001033065017030682,-9.696746887296662e-06,0.0005296044788140318,0.0,False,-13.51955780749568
2,1,6.271309166991848,5.38981065153635,4.553474116095259,9.12274974433576,-3.366173229360367,7.558679806589017,-5.5180184565713444e-06,-6.559834561766821e-05,-9.657975684685359e-05,5.68711155692892e-05,4.5423593732835085e-06,False,-0.8879416714286303
3,1,1.5659459134997018,-0.32650668047823034,29.923630871903953,45.272640949859785,-16.807521371833754,35.3603107821402,-9.57417412298738e-05,-0.0002952788722432988,-0.00043699555566767867,0.00024019793001104942,0.0,False,-4.7712738689190495
4,1,1.823794691713676,-0.1809636872895057,28.87942570399649,46.823910979549595,-16.947050003638164,36.50137987435183,-8.018952108612416e-05,-0.0003134678296683158,-0.0004406233000945907,0.00024928280217516806,0.0,False,-4.213411085554391
5,1,2.9427393960701145,1.240163301822961,21.20686864082103,39.66439553846825,-16.11638480318773,34.393840057017215,-3.307946074561862e-05,-0.0002834511129866848,-0.00043681091481298376,0.0002517388227636319,1.0307978571054104e-05,False,-0.6477438985982151
6,1,2.388851616171601,-0.20740694492573372,28.586093284481336,55.619094247734246,-16.416735469378946,40.499821117105476,-4.321898132261621e-05,-0.00039464799384490365,-0.00042683512220385085,0.0002764464561127373,0.0,False,-4.472742563200207
7,1,19.00497742439266,-1.768629104473933,57.216068325154886,139.8470812202057,-0.3172110198564507,81.69804455364512,2.4737394999892675e-05,-0.0010494657726357669,-8.247486516267425e-06,0.0005371174141638682,0.0,False,-13.795020997332134
8,1,2.3937773857316524,0.09036352914803307,27.11497314934367,50.68460522768523,-16.631912483330314,38.582615017861414,-4.9076295271054896e-05,-0.00035548151228949505,-0.00043242972456658773,0.00026499038836571616,0.0,False,-3.5868427866416837
9,1,6.490361566808219,5.164055534083736,5.882310705915003,12.934426750275184,-3.1396732897918143,9.001926736374042,-3.0847630977533214e-06,-9.476227167443563e-05,-8.163150553458894e-05,6.137684472720816e-05,0.0,False,-1.9109248342916794
10,1,4.243236692353932,2.09427106822393,18.126397878070076,43.35837626421383,-13.432070995765317,34.204769283216415,4.739882353598304e-06,-0.00032446070789347164,-0.0003505519200900112,0.00024044733170582952,8.861771016650834e-07,False,-0.9661372396364714
11,1,3.239385996149631,1.3135326923162982,21.130938795016906,42.648385765301605,-15.643438755745308,35.27200038356687,-2.260129636465864e-05,-0.0003090511913489964,-0.00041701569062077006,0.00025296028767400223,6.144255057007536e-06,False,-1.0589226921064916
12,1,1.7029343055779602,-3.3022554098911185,45.37305890632084,102.11681158528108,-19.244278701013542,66.30269500661558,-1.4639270864923583e-05,-0.0007523080556914067,-0.0005003512462263525,0.0004456755001421001,0.0,False,-8.258837368202713
13,1,18.295222778517658,-0.7821652896051816,48.813377654797186,122.35994819194643,-0.34046095710096963,72.31309403268023,3.3002061289936674e-05,-0.0009231033556930035,-8.851984884622019e-06,0.00047807319680685914,0.0,False,-11.82407749865483
14,1,19.161937506317262,2.660649455505854,21.7210067511309,60.38161725185284,0.11650791469625153,37.29150654272326,3.7827145846934866e-05,-0.00046476079066245547,3.0292057821022358e-06,0.00025129853263222474,0.0,False,-5.828840864896973
