# units: SI
# forces and capacities are per unit width of slope (per-element value divided by Spacing / S)
element_id,line_id,x_start,y_start,x_end,y_end,axial_force,t_allow,t_res,mobilization,failed,softened
0,1,-50.0,0.9,-48.00386958333628,0.9,43.21886329448329,200.0,,0.21609431647241645,False,False
1,1,-48.00386958333628,0.9,-46.00773916667488,0.9,43.61654707755099,200.0,,0.21808273538775494,False,False
2,1,-46.00773916667488,0.9,-44.01160875000885,0.9,44.49185491192181,200.0,,0.22245927455960907,False,False
3,1,-44.01160875000885,0.9,-42.01547833334837,0.9,46.1170788200091,200.0,,0.2305853941000455,False,False
4,1,-42.01547833334837,0.9,-40.01934791668928,0.9,49.15351990937882,200.0,,0.24576759954689412,False,False
5,1,-40.01934791668928,0.9,-38.023217500030185,0.9,55.16971878266394,200.0,,0.27584859391331973,False,False
6,1,-38.023217500030185,0.9,-36.02708708336971,0.9,67.29162764619598,200.0,,0.33645813823097986,False,False
7,1,-36.02708708336971,0.9,-34.030956666709685,0.9,89.57481554180946,200.0,,0.4478740777090473,False,False
8,1,-34.030956666709685,0.9,-32.03482625004596,0.9,119.09928440612268,200.0,,0.5954964220306134,False,False
9,1,-32.03482625004596,0.9,-30.038695833385944,0.9,143.48103877520782,200.0,,0.7174051938760391,False,False
10,1,-30.038695833385944,0.9,-28.04256541672431,0.9,157.68441873885786,200.0,,0.7884220936942893,False,False
11,1,-28.04256541672431,0.9,-26.046435000063134,0.9,165.11450769070095,200.0,,0.8255725384535048,False,False
12,1,-26.046435000063134,0.9,-24.05030458339132,0.9,168.78032151024672,200.0,,0.8439016075512336,False,False
13,1,-24.05030458339132,0.9,-22.054174166721356,0.9,170.4591066031324,200.0,,0.852295533015662,False,False
14,1,-22.054174166721356,0.9,-20.0580437500477,0.9,171.03932441812998,200.0,,0.85519662209065,False,False
15,1,-20.0580437500477,0.9,-18.061913333376808,0.9,170.8964517966558,200.0,,0.854482258983279,False,False
16,1,-18.061913333376808,0.9,-16.065782916706148,0.9,170.02308327388016,200.0,,0.8501154163694008,False,False
17,1,-16.065782916706148,0.9,-14.069652500035026,0.9,167.99565511898552,200.0,,0.8399782755949277,False,False
18,1,-14.069652500035026,0.9,-12.073522083362526,0.9,163.7284859843736,200.0,,0.818642429921868,False,False
19,1,-12.073522083362526,0.9,-10.077391666692797,0.9,154.97024587701702,200.0,,0.7748512293850851,False,False
20,1,-10.077391666692797,0.9,-8.081261250018898,0.9,137.7323160833362,200.0,,0.688661580416681,False,False
21,1,-8.081261250018898,0.9,-6.085130833346398,0.9,107.7304608525553,200.0,,0.5386523042627764,False,False
22,1,-6.085130833346398,0.9,-4.089000416672505,0.9,67.99023068327335,200.0,,0.3399511534163668,False,False
23,1,-4.089000416672505,0.9,-2.09287,0.9,26.226069154498465,200.0,,0.13113034577249233,False,False
24,1,-2.09287,0.9,-1.107,0.9,3.177720736468101,200.0,,0.015888603682340505,False,False
