# units: SI
node_id,head,u,v_x,v_y,v_mag,i_x,i_y,i_mag,q,phi
1,21.32480944629703,125.22278066817388,-1.9712238354385365,-1.0870481793980566,2.2510879933342554,-0.4704591492693404,-0.2594387063002521,0.5372525043757171,-4.263256414560601e-14,73.4269819855491
2,27.73555001017887,-51.153754400145324,-0.002478575168743459,-0.0013127223963059255,0.002804741513379591,-0.46214712605226516,-0.24555123539990356,0.5233310379910474,-7.551178582201648e-15,39.096555762437575
3,27.897173443871,-51.01588246572552,-0.0023163269641132433,-0.0012389712006265644,0.002626865097537387,-0.4690940601371583,-0.251000594368749,0.5320249389168041,5.876935708767653e-15,39.09655264001803
4,28.079361474126785,-50.82206393881623,-0.0025755251124093327,-0.0013755755509628515,0.0029198523423381974,-0.4636059169489335,-0.2470352634261377,0.525315969304268,2.7755575615628914e-17,39.096525325885054
5,35.7562330877989,-47.517353408692834,-0.0035009031267166056,-0.0011061958624986894,0.0036715108591509472,-0.4088364732874492,-0.13004087443884324,0.42901968592937334,-8.326672684688674e-17,39.0962615635072
6,40.473351187953824,-1.2424248461729992,-1.8541002556081785,-1.0854423859989653,2.1484582684263245,-0.4564708107698795,-0.26262811664458285,0.5266299732612945,2.842170943040401e-14,39.31910548032103
7,45.237493755448504,-39.9512862590502,-0.004258013327281449,-0.003086150065343522,0.0052588021184606535,-0.3463687247237813,-0.23851745719463902,0.42054948680669557,-1.4210854715202004e-14,38.94709967259438
8,53.24005848339098,-40.22042627793451,-0.004675122804635675,-0.0023968475138823075,0.005253727366663438,-0.40981283822051795,-0.2111957682781842,0.46103168536334777,-1.4653940527971174e-14,38.9446423088155
9,47.95852417011567,144.38872210883474,-1.8389068604271979,-0.966665621999128,2.077503517706089,-0.4388799189563717,-0.23070778567998276,0.4958242285694722,-7.105427357601002e-14,74.04621398198077
10,63.0,-76.32180000000001,-0.0001879044707498023,-4.6174532367232114e-05,0.000193494644802113,-0.10212182201429697,-0.025094812045630018,0.10515995494067713,1.1799815947080572e-05,38.944744763248586
11,63.0,220.82309999999998,-3.8431074702765295,-0.8857327325906996,3.943855664407339,-0.9172094201137302,-0.21139206028417648,0.9412543351807492,1.8256703830575844,84.91651047743188
12,6.0,171.7731,-0.6308136414487634,-0.15102849288914766,0.6486412382066195,-0.1505521817300151,-0.036044986369724974,0.1548069780922719,-0.038731213304804626,85.69267040734458
13,6.0,-129.0015,-0.0028810634557923506,-0.0003179517143927758,0.0028985548000663138,-4.4647274827230525,-0.4152252427017268,4.483994145531329,-0.0015837320438314116,39.097295446584475
14,21.677168686017147,115.38687480985242,-1.9637055221901587,-1.0921213427954743,2.2469687147954494,-0.46866480243201875,-0.26064948515405106,0.5362693830060737,-2.842170943040401e-14,70.78590241667598
15,22.03117321104848,105.56710920042642,-1.9556882048257735,-1.096819858261861,2.2422600553843495,-0.4667513615335975,-0.2617708492271745,0.5351455979437588,-1.5987211554602254e-13,68.1580174274629
16,22.386736046139372,95.76263061269987,-1.947494795941985,-1.1014410576400608,2.2373887421895127,-0.4647958940195667,-0.2628737607732841,0.5339829933626521,1.438849039914203e-13,65.54339192472264
17,22.74373969140025,85.97228637274348,-1.9388334011171242,-1.105688997463278,2.2319549987396123,-0.46272873535014886,-0.2638875888933837,0.5326861572170912,-1.0125233984581428e-13,62.942020543316964
18,23.102045788856923,76.19471918882788,-1.9297495666832527,-1.109415228723787,2.2259235251549985,-0.46056075577165934,-0.2647769042300207,0.5312466647147968,-2.842170943040401e-14,60.35383789841273
19,23.461501542656496,66.42843013362133,-1.9205183592324981,-1.1128810628812282,2.219661016522284,-0.4583576036354411,-0.2656040722866893,0.5297520325828841,1.4210854715202004e-14,57.77873630052647
20,23.82194859529551,56.67186572006111,-1.9112880082831778,-1.1161419686804583,2.213322105988409,-0.45615465591483956,-0.266382331427317,0.5282391661070188,1.1723955140041653e-13,55.21660416056124
21,24.18321276949091,46.92331726894034,-1.9017073819012078,-1.1186722990524893,2.206336030400838,-0.45386811023895185,-0.26698622889080886,0.5265718449644006,2.842170943040401e-14,52.66736533979405
22,24.545092264669087,37.18080511667947,-1.891671343413561,-1.120037252660466,2.198386662723205,-0.45147287432304556,-0.2673119934750516,0.5246746211749893,-2.842170943040401e-14,50.13098799850758
23,24.9073017950961,27.44153061014765,-1.8818204780220151,-1.1205789588285564,2.190193031326759,-0.449121832463488,-0.26744127895669595,0.5227191005553122,-7.105427357601002e-15,47.607291531209356
24,25.269515701851137,17.702299035378637,-1.873540188724312,-1.1200244502021546,2.182798114305528,-0.4471456297671388,-0.26730893799574085,0.520954203891534,1.1368683772161603e-13,45.094971472895914
25,25.631840464781803,7.964154959706885,-1.8670480007245238,-1.1224914239942068,2.178498389705621,-0.44559618155716557,-0.26789771455708994,0.5199280166361864,-1.2079226507921703e-13,42.595225529029555
26,25.997181935097903,-1.7443952165235825,-1.1995217129548046,-0.7352563217731399,1.4069307724822127,-0.4233137323949669,-0.25663980445390805,0.49503384254442423,-6.750155989720952e-14,40.004244754166564
27,26.334790838840757,-11.725001870840586,-0.26298851920525346,-0.14797739146087213,0.3017619419630914,-0.446255755713819,-0.2573930494010895,0.5151653922651476,-2.886579864025407e-15,39.20143026863415
