# units: SI
element_id,material_id,x_centroid,y_centroid,sigma_x,sigma_y,tau_xy,sigma_vm,eps_x,eps_y,gamma_xy,max_shear_strain,vp_shear_strain,plastic,yield_function
1,1,18.221743170327176,1.2879301601108042,24.058856944076414,36.44388374616805,4.730683667749169,13.697390720298989,0.0007915722711645534,-0.0003584659318868113,0.0008785555382962813,0.0007236103409896587,0.0,False,-32.17086938516853
2,1,1.870821712244392,3.3594079471844083,35.582352448085885,76.86629247940243,-0.25340699462445904,36.49765678265836,0.0025966660444445,-0.001236842672749179,-4.706129900168511e-05,0.0019168987877991662,0.0,False,-33.843961234138845
3,1,1.7566256372942057,2.669728500982984,49.084344922682895,90.87728527527857,0.5067821107099072,36.96798636107277,0.0026344843969456143,-0.0012462886357954128,9.411667770326763e-05,0.001940957062937759,0.0,False,-41.27740517553359
4,1,19.856379270406276,-2.416453404331063,104.30158298776583,105.79875650738454,17.422873296427735,30.21355815175729,3.3019408493927937e-06,-0.0001357213145437689,0.003235676469336579,0.0016193308556127855,0.0,False,-64.35160627244156
5,1,13.144541419629833,-3.651159550536001,159.38519812054386,161.11424961969007,25.33329454741073,43.91473482343565,-9.476731432282812e-06,-0.0001700315134958589,0.004704754701661993,0.0023537467281365527,0.0,False,-87.3097112007219
6,1,20.244480557445,-2.796088706221757,109.50357721465014,111.29812086684785,19.65020573989131,34.089461448366585,-2.1915504848585635e-05,-0.00018855170112408866,0.0036493239231226732,0.0018265632152887992,0.0,False,-65.11193505772901
7,1,19.686500019336318,1.5755761361496272,10.651975137528696,21.57806166093262,4.5870524327443585,12.654804984088033,0.0007613519167065045,-0.00025321326046673365,0.000851881166081093,0.000662390372034544,0.0,False,-24.925213669423893
8,1,1.9340423454765643,-2.2941528982253394,168.40126321910915,183.25566476706126,6.428679230321024,17.988201918612724,0.0012319235446319066,-0.00014741374196364682,0.0011938975713453336,0.0009121352368285459,0.0,False,-111.54627895197159
9,1,2.312388547171287,-2.6873480433900028,179.19223992421576,189.6389567134638,8.238494080996134,17.808834285519136,0.0010077203521251439,3.766807883782034e-05,0.0015300060436135672,0.0009058034977857981,0.0,False,-116.41633148700551
10,1,19.6881878966356,1.1061501570763508,22.539103264800172,29.98985573261179,5.592594315061113,11.908606516043625,0.0010398103169010214,-0.0005718880218262229,0.0028044144079100203,0.0016172748457165117,0.001014111700561821,False,-0.1472192772998504
11,1,17.86455866160514,1.7321056902103684,19.28421356532813,28.47670297457141,2.953561478990991,9.63543628705264,0.0005953409940293308,-0.00025824730825755714,0.0005485185603840369,0.0005073178493032716,0.0,False,-30.937604320718656
12,1,24.150691650020203,-2.7685411692808315,89.88958016031694,78.82028878907651,13.882536630733718,26.295954121935516,-0.0009435482273305448,8.431454285606738e-05,0.0025781853742791196,0.0013877627407524009,0.0,False,-55.27278803991766
13,1,7.999180694699656,-2.339234295968956,151.54376752230982,149.70376494587364,20.067902111536778,34.81073442964668,1.13362465820558e-05,0.0001821936286797003,0.0037268961064282585,0.001865405239695076,0.0,False,-87.18600618476245
14,1,2.9600289660670196,-2.40475014231912,170.00744511787613,184.10561992806038,9.974873012517982,22.061106727683928,0.0012354109451284357,-7.370528724581662e-05,0.0018524764166104833,0.0011341796797646058,0.0,False,-109.84175831185424
15,1,12.56921980964094,-2.652760959354534,141.50737748078618,142.42848892542443,21.698024763868364,37.601596762958984,-4.187727816319306e-05,-0.00012740905516531753,0.004029633170432697,0.0020152704020260288,0.0,False,-80.73179326279691
16,1,13.648265284196837,-3.311055012716188,150.6141103378612,152.3736161744974,24.04256042984881,41.68445489015354,-1.7354973031593474e-05,-0.00018073765786209855,0.004465046936971921,0.002234017572170414,0.0,False,-83.70288699203353
17,1,3.4029648685880045,-2.779754402296619,179.91673628820328,189.96034070801622,12.29202108212984,23.813845109625845,0.0010399417701673773,0.00010732135975617815,0.0022828039152526843,0.0012329816042229238,0.0,False,-113.18529939333163
18,1,17.18341409494653,1.5406013770967641,24.60932816064769,35.460635858759396,3.5836454396930164,11.442738973787517,0.0006917305450333255,-0.00031589088407705526,0.0006655341530858519,0.000603787349429861,0.0,False,-33.34026801117564
19,1,12.084441022226285,-2.49268924717863,140.04659238272814,140.55876460251366,21.213620385719114,36.75391872890956,-4.819127323687795e-05,-9.575012221696284e-05,0.003939672357347836,0.001969979703408576,0.0,False,-80.28834063133381
20,1,1.5637439807302567,-0.7418713877736612,126.99010386914051,156.12112127887485,3.7539954163936393,26.930528124037785,0.0019858065551078955,-0.0007192164900817202,0.0006971705773302471,0.0013967101067241812,0.0,False,-87.16264505784004
21,1,16.796639043526042,1.9677918148132658,19.806526827406973,28.06193989460623,2.4063997316490267,8.426197928546149,0.0005305365899331976,-0.0002360374805924542,0.0004469028073062452,0.00044366595676828476,0.0,False,-31.653156889628658
22,1,7.523995040858658,4.950052853766787,-0.6779537985823693,4.4509255513753985,-0.3669804918172594,5.071538451239021,0.01247804833997924,-0.0015063211350332707,-0.013841846615939611,0.009838182090112743,0.011615619095607722,False,-1.7956378198757315
23,1,14.726971445627148,-3.380105183773345,147.78874735857195,149.58815856015082,24.205609379427326,41.9692561321686,-2.050039973228949e-05,-0.00018758858273604218,0.004495327456179361,0.0022492158299716094,0.0,False,-81.97044791717785
24,1,20.118552522645498,0.8074374977128942,29.012090792789184,35.97187354361143,6.584974285355126,12.933897526644218,0.0008557399435957236,-0.0006824062970413999,0.005306552911952546,0.002762489713326466,0.002110977070522416,False,-0.052821240517094026
25,1,21.858321723279833,-2.6418083467138103,97.90761739797455,96.57141902205304,17.904375221106168,31.170165729992537,-0.00033340006638102153,-0.00020932450290259727,0.003325098255348287,0.0016637061904955389,0.0,False,-59.50605713934006
26,1,16.120169591396106,1.7514738557464293,25.670277303622356,35.8549150852155,3.616184710123743,10.953839595188184,0.0006326450977101935,-0.0003130712677234526,0.0006715771604515444,0.0005799558876089597,0.0,False,-34.003791211650444
27,1,15.714159491162974,2.1833492843225,19.865411998578043,28.455522422546508,2.484557583779941,8.7200998411368,0.0005358833288416631,-0.0002617697819554095,0.00046141783698771654,0.00046074855003967995,0.0,False,-31.595698863748513
28,1,22.285634148479858,-2.938575602970593,100.52611679055389,99.33122187065857,19.26847928195973,33.530196906432046,-0.0003398747978011459,-0.00022892026952515298,0.003578431866649665,0.0017900758036741597,0.0,False,-59.64890783579678
29,1,7.364886489478471,-2.5017847426189266,157.76609539594872,157.51385075921314,20.27018010716624,35.166664055268164,0.00017414066553697247,0.0001975633818052777,0.0037644620199023017,0.0018822674439970203,0.0,False,-90.92782629151894
30,1,5.118403159009402,-2.9516062873106126,179.02750912203044,183.94442149357153,18.266126916972247,32.313994489992126,0.0006935730952921543,0.00023700266079190952,0.0033922807131519885,0.0017114339746600441,0.0,False,-106.1020809772748
31,1,8.490446037803808,-2.743228849339148,158.34931152546395,155.33448022466527,21.93226168773819,38.08114457612522,-9.045801104523441e-05,0.0001894906097432168,0.004073134313437092,0.0020413717425777703,0.0,False,-88.76811627565736
32,1,5.470914403310915,-2.5797728070022763,167.47879642158142,174.40068666896335,17.623890611669406,31.47513278932492,0.0007661679113874086,0.00012342095984480158,0.0032730082564528906,0.001667760975869002,0.0,False,-100.67503209321931
33,1,29.263646540867793,-3.2214046640989937,87.40036018558754,83.41418705639565,2.106960303245527,5.607232911972614,-0.00041639722125679293,-4.625257354611665e-05,0.0003912926277455978,0.0002693125418342579,0.0,False,-67.90609691861175
34,1,1.0971670551288273,-0.4500865100844101,119.96068235942757,151.113239124977,2.431769688675001,28.14814482622279,0.002081040322082982,-0.0008116970918608931,0.0004516143707539285,0.0014638891083260171,0.0,False,-83.07359149393655
35,1,24.5850451390275,-2.4496372540783122,83.79638998642321,69.03591508039001,11.225879096496092,23.80111832807129,-0.0011498574384158692,0.00022075808857292673,0.0020848061179207025,0.0012474978428981716,0.0,False,-52.34402256996127
36,1,2.3874129979156202,2.248605509487355,56.811334959640966,98.83217925124602,1.4334915539167872,37.29865007729508,0.002674485740255534,-0.0012274498011077923,0.0002662198600131171,0.001955503386779202,0.0,False,-45.50535158378078
37,1,2.793747606192106,0.5093338336307175,94.62690091664916,131.7300137928311,4.697395155578662,34.07730158567228,0.002457244777039282,-0.0009880442757490416,0.0008723733860360385,0.0017770095653883693,0.0,False,-67.19880860676959
38,1,2.312340245053804,1.5638415067938236,71.4289924064181,112.26526813595979,2.3703607578364827,36.44646217068223,0.0026199443586258355,-0.0011719955305458918,0.00044020985502677464,0.0019087032796871798,0.0,False,-53.85224187989337
39,1,24.19636884327772,0.07624486148452457,37.51918750154305,12.212912645144447,4.702026934734092,23.775034547794025,-0.0015756150264804522,0.0007742533530422753,0.0008732335735934741,0.001253437102044973,0.0,False,-23.453609848754063
40,1,16.88915082769044,-3.4578998464003483,139.94211320627687,141.2282136844112,24.335806322198447,42.17194270647758,-8.385011442249514e-06,-0.0001278086272690067,0.004519506888408283,0.002260542220042962,0.0,False,-77.3171694177097
41,1,1.6443255197161504,1.2691960533199136,78.75258247786621,118.49383566639965,1.9284842286737813,35.383148451574726,0.002541772566189095,-0.0011484866584604387,0.0003581470710394179,0.001853798968982687,0.0,False,-58.23265425094206
42,1,12.617289000652555,-3.3478692721276384,155.1804657510574,156.59399293781954,24.212327853385307,41.96359692793109,-1.3951258070609264e-05,-0.00014520735398423437,0.004496575172771557,0.0022492452315776975,0.0,False,-85.9956359527048
43,1,1.3755064177236782,3.8071079965162506,27.77220899892923,67.73394282486936,-0.6194491453261785,35.332854617154766,0.0025090325907007305,-0.001201699835993711,-0.00011504055556057585,0.001856257624357763,0.0,False,-29.759958962011286
44,1,23.518740093695637,-0.36791115051244727,54.90304901587072,25.5252355430697,11.378984629811994,32.49422926860183,-0.0017806814714919784,0.0009472583509823985,0.0021132400026793734,0.001725357860268838,0.0,False,-26.9539305421315
45,1,14.200688150317001,-3.6850740336087013,156.02348592529503,157.9818831354385,25.45546420523291,44.13636189427855,-1.0793378990525855e-05,-0.00019264454850385096,0.0047274433524003975,0.0023654698527992312,0.0,False,-85.3677408098144
46,1,2.1833480791618394,0.23753108749685523,101.99240344628397,137.57079320029686,3.9734674256993414,32.449357181733,0.0023481529156629197,-0.0009555547043525631,0.0007379296647727349,0.0016925590262011519,0.0,False,-71.80070552209297
47,1,14.735880032106216,-2.7545814116306246,135.46818359020838,136.57179365888658,21.707383673604113,37.62947326413343,-5.98902035783657e-05,-0.00016236828138419446,0.004031371253669335,0.0020163367737894284,0.0,False,-77.39426086062421
48,1,25.138497419963002,0.30180024674755773,43.414854825579596,9.144061270137918,5.421862892546886,32.07512271892876,-0.0023089617590180446,0.0008733262139872552,0.0010069173943301345,0.0016688947976234727,0.0,False,-19.769817759274133
49,1,26.30295023060545,-1.027256838176317,56.757019026831415,36.78046943422645,4.891628218031737,19.908783706079102,-0.0013943490242934809,0.0004606162950198375,0.0009084452404916087,0.0010327353352658922,0.0,False,-38.07822924596308
50,1,28.730746501674314,-2.1433170864528783,71.61053400494882,61.79462141057062,2.0674326094629336,9.995328732303493,-0.0008132045323423716,9.827306570703279e-05,0.0003839517703288308,0.0004945225914163464,0.0,False,-55.02122470685478
51,1,19.188259855277575,2.2349695673743226,10.460072765343337,11.982542190305816,1.5572799098799515,3.065124447906296,0.00012801668997975725,-1.3355470909625147e-05,0.000289209126120551,0.00016095652091942887,0.0,False,-27.58874210869901
52,1,4.59268869587808,4.330130729326204,14.247922135058538,50.61711715517655,-1.4670842326933418,32.363984235797254,0.0023381166495265848,-0.001039022888055803,-0.0002724585003573369,0.0016940561598364407,0.0,False,-22.939597622939967
53,1,4.075742944029932,-2.547832443764303,171.34391007155207,184.26137151506626,13.813875494851615,27.253371296241365,0.0012235511263053332,2.4072563693302575e-05,0.002565434020472444,0.0014159979286322449,0.0,False,-107.22401100481359
54,1,4.5816017215567735,6.3092414586032985,-12.510275379212521,8.685779449502741,-4.647364325073946,20.553180365989935,0.0014064206944480752,-0.0005617843967897721,-0.0008630819460851633,0.0010745629026298015,0.0,False,-10.405713150932156
55,1,13.51014100630119,2.6234864396913804,19.951095593084492,27.803302244864792,3.3344026336307278,9.053658935197719,0.000507553331843151,-0.0002215801429650173,0.0006192462033885572,0.00047830468440549905,0.0,False,-31.248231182913226
56,1,12.412883437604007,2.8341288271212224,19.846902323526482,30.863016871325872,3.380394594083788,11.237643160610455,0.0006037297672332395,-0.00041919515506240457,0.000627787567472702,0.0006001026217504056,0.0,False,-30.762914372847796
57,1,2.877615913092924,1.1625369097140836,79.4331816267996,119.2730164063665,3.742067549949443,36.02478419988721,0.002600452690038799,-0.001098960539492415,0.0006949554021334664,0.0018820614531535,0.0,False,-58.336438314046006
58,1,18.76503066723119,2.5792014089264144,7.940254771606209,7.253179254488029,0.7840158884585989,1.4843409216827976,-3.8577039379456e-05,2.5222830067235524e-05,0.0001456029507137446,7.948371310835324e-05,0.0,False,-26.439296311542442
59,1,20.693559510779995,0.9761698877316531,22.011870415453057,27.311145018468455,6.055487538422217,11.465187898966175,0.000621101400545776,-0.0005063167374366449,0.005739330872801104,0.0029245081007470137,0.002343192034395316,False,-0.09407761902494371
60,1,6.913151838121268,4.698342400187387,1.0102143232548642,6.286384791349097,-3.4336324335898727,8.26195938234638,0.019830861099017116,-0.005202541219127275,-0.02994593123814194,0.019515570894426855,0.02010326347444518,False,-0.23544274456590353
61,1,9.126526360754921,-2.4740545984394475,150.04531885517153,148.0252004550118,20.934155567057395,36.30295128108437,-6.069900015554311e-05,0.00012688342271643363,0.0038877717481678015,0.0019461472407825574,0.0,False,-85.42819533618845
62,1,24.66159714798047,-0.08465488494096812,43.53532185599983,19.065717763773627,5.429135979619743,24.096897422339605,-0.0017461451348298167,0.0005260323880197611,0.0010082681105008072,0.0012429194742616789,0.0,False,-27.164986423769353
63,1,13.952369284459266,2.19069292097309,25.57382079535428,35.981501283830355,4.461902563184704,11.982140107156045,0.000633116869238344,-0.000333310604691571,0.0008286390474485823,0.0006365188004535,0.0,False,-33.40307630476054
64,1,14.622408393477892,2.4073826287011575,19.55207088303184,28.04076597084536,2.977275013704927,9.112172203698158,0.000537843462422645,-0.00025039251001718744,0.0005529225025452094,0.00048141438544901867,0.0,False,-31.169570216866894
65,1,21.29760399122835,-2.882880119487787,105.33403024775576,105.72252752916408,19.69587574528234,34.19019610167694,-0.00019112316524352857,-0.00022719791280287306,0.003657805495552435,0.0018289916915274018,0.0,False,-62.36107558587446
66,1,23.923506285212568,-0.4517430919006489,52.581285580518056,19.81107816988757,6.1821057852195125,30.543374195475675,-0.0018540469433780387,0.0011889008876090784,0.0011481053601121963,0.0016261670747518193,0.0,False,-25.775324057052764
67,1,16.914388584594104,-2.909617749220105,128.87025943142064,129.85223508167232,21.7380317568937,37.66906417913897,-2.6879392292963357e-05,-0.000118062845530614,0.004037063040565972,0.002019046335256333,0.0,False,-73.64156004887045
68,1,10.558291084293776,2.1814363937086716,34.82789996427616,48.3808326682224,4.938877303267447,14.799051628647764,0.007610048970282467,-0.007082381332848274,0.010449219077165768,0.009014622670069994,0.008260898387927446,False,-0.04277071976267077
69,1,26.917310753310943,-0.7303138011789674,51.07291821080087,29.61502558452516,3.460149651635341,20.12929254091093,-0.001450592176664013,0.0005419264243473023,0.0006425992210179917,0.0010467884378217286,0.0,False,-34.334201046561795
70,1,25.160115976225033,-2.7728529527302483,86.15312690506066,76.06551655114039,10.707892922475033,20.978572911111737,-0.0008815801108968575,5.512656482430979e-05,0.0019886086856025055,0.001099088702152188,0.0,False,-56.56666176337838
71,1,15.047034510637095,1.9686313072770887,25.89126149679772,36.18385237751013,4.0110505064163275,11.40888207184995,0.0006230348859242035,-0.0003327056958562384,0.000744909379763032,0.000605873345617911,0.0,False,-33.87843622147071
