# units: SI
element_id,material_id,x_centroid,y_centroid,sigma_x,sigma_y,tau_xy,sigma_vm,eps_x,eps_y,gamma_xy,max_shear_strain,vp_shear_strain,plastic,yield_function
1,1,-19.046262475932377,5.445918342043779,30.354515129923815,0.8084644542883764,-0.5947977929557268,25.79727686070448,-0.0005009010267918331,0.00032638839212595925,-3.330867640552102e-05,0.0004139798456982013,1.0842021724855044e-19,False,-5.075362376565961
2,1,19.059202032948253,5.464584673519263,30.420833513600886,0.7991037634909263,0.5819580820886788,25.862096199677588,-0.0005021200154790707,0.000327288417524008,3.258965259696569e-05,0.00041502422645943617,5.425714560373127e-20,False,-5.038063063664708
3,1,-19.11114205639329,6.9305419174908645,35.41886505293158,0.1813789823100825,-0.24301385565581501,30.726393459334027,-0.0005930054710984124,0.0003936441388789891,-1.3608775916726075e-05,0.0004933717289353207,1.8078857314893975e-20,False,-2.239937975240256
4,1,-18.032610714385317,8.70588711533247,39.721060644961184,0.00034869794542503885,-8.744699215491906e-05,34.62772183889663,-0.0006859090264567198,0.00046346914863050687,-9.918507665250369e-09,0.0005746890875650112,3.7198240909715156e-05,True,-8.920870371298406e-07
5,1,15.92461709829765,8.847019474508974,39.80191563330698,0.08406888445234306,0.055603634657411194,34.627282651641714,-0.000737134549422618,0.0005137730490365454,2.6959248964370398e-06,0.0006254552517754406,0.00013880851849786376,True,-0.001355648315218616
6,1,-17.644582498455204,7.427440447394608,37.38803638119751,-0.008280827101076619,-0.33753189965817837,32.60640498911221,-0.0006282117420613167,0.0004188851397710432,-1.8901786380857988e-05,0.0005236337358954823,1.8070830284032216e-19,False,-1.1591520123773407
7,1,16.366587613832873,8.714348784053996,39.75715547203877,0.03767891142976343,-0.020451022019828718,34.627520194334835,-0.0007022687882448763,0.0004794177300967465,-1.100159902254821e-06,0.0005908435152352434,6.954118926733984e-05,True,-0.0006080555306979818
8,1,16.79839804500697,7.951899457035407,39.20740899964017,0.009499217602396345,0.11477574384185703,34.17274168929225,-0.0006623201265975832,0.00044270546351975106,6.445545299242714e-06,0.0005525221940945828,7.4841381160785266e-06,False,-0.26106590178651956
9,1,-17.53093036670839,8.85527937256375,39.71624931864848,-0.004461485737846107,-0.0072333402317613415,34.62761277042365,-0.0006965002198827622,0.0004741142208393339,-4.3205962002980467e-07,0.0005853072602280406,5.843454443359246e-05,True,-1.4636685463642607e-07
10,1,17.242995904046758,8.668560074807429,39.725531237488994,0.004891507109362346,-0.02978986295362444,34.6278015552455,-0.000691125212617074,0.00046863486015945007,-1.6894637130368583e-06,0.0005798806516633932,4.7582165062667866e-05,True,-1.4658675585366154e-05
11,1,18.844209091095298,5.128404878203859,29.22347574746101,0.9827334791901264,0.8122318735514172,24.68315112822431,-0.0004799477503094827,0.00031079303320210206,4.548498491887989e-05,0.0003960239483167608,5.439801251048449e-20,False,-5.7166444259031195
12,1,-18.916477516709957,6.561506900767184,34.279594622963856,0.2777520898182254,-0.3779203782706924,29.655767407686938,-0.0005727863470042674,0.00037926524392381034,-2.116354118315893e-05,0.000476143394174511,2.2587545260114674e-21,False,-2.8552356452691825
13,1,-18.83051497431843,5.093327623323571,29.093187826203167,1.0050633474686217,-0.8312113356782332,24.552776436346054,-0.00047750881851119954,0.00030895866689336715,-4.654783479798061e-05,0.0003939218851888539,1.0844374338905704e-19,False,-5.791718109042636
14,1,17.659277759787688,8.748052382345417,39.701367946907745,-0.019321391953873748,-0.02001085029540004,34.62726842632633,-0.0006902935182157986,0.00046807407152987075,-1.1462152337755101e-06,0.0005791840784203571,4.618829535620469e-05,True,-2.1151109379502486e-06
15,1,18.072769685854464,4.390028309814496,26.652984546837406,1.3213809472699125,1.7178762031331773,22.31471592050084,-0.000432970642361604,0.00027631425842628596,9.620106737545805e-05,0.00035788954855159723,1.2681252214062306e-19,False,-7.078587274658959
16,1,-19.083177797264693,8.469695862829504,39.60480275199302,0.0032872295484458296,-0.01066283694642775,34.52388115985007,-0.0006704788425072061,0.00044867355574998,-6.034646984527398e-07,0.000559576280478018,1.0309965581681224e-05,False,-0.059596233561805434
17,1,-19.75295100611577,1.198367291352698,11.278731190349347,6.124682380218487,-0.43076375793490884,4.848568707392554,-0.00012088619205027885,2.342717463338528e-05,-2.4122770444354904e-05,7.315780180111472e-05,4.410359201183439e-21,False,-17.247578230033334
18,1,19.752908995171165,1.1983430363208487,11.278193330232208,6.124937973895793,0.4307514866767049,4.847922727350824,-0.00012087429335098926,2.3416856626430405e-05,2.412208325389548e-05,7.314678882615779e-05,1.2626821661617387e-21,False,-17.247971550567513
19,1,-18.089757652689098,7.19644784910464,36.52759153134287,0.05603598554808914,-0.3805538211752582,31.803283643364733,-0.0006130359189885296,0.00040816763629372406,-2.1311013985814337e-05,0.000510712947906703,1.6264601091176583e-19,False,-1.6206087262623257
20,1,17.199121329085372,8.166034341476239,39.44147458361046,-0.03732959852588431,0.030322518003130905,34.4160079996695,-0.0006670191588210466,0.00044635596744498876,1.6763625788859034e-06,0.0005566881941399975,7.968638708447142e-06,True,-0.1209314848913472
21,1,16.39493701146956,8.18698305077327,39.61820725209633,0.004840665632430481,0.04665922150037032,34.53433793883198,-0.0006754274034718341,0.000453538355438344,2.6411187364638617e-06,0.0005644844241207668,1.979151458295098e-05,True,-0.0536186143401558
22,1,18.10233993047052,3.945433940449096,24.778148012937546,1.7249893504821634,1.9569845442041964,20.42301680062138,-0.0003969529719863806,0.0002485354705623702,0.000109591134475435,0.0003273627751515224,1.0926396707304223e-19,False,-8.168829181804488
23,1,-17.63983009797526,7.902498678900133,38.715732594118094,-0.022700882699410226,-0.13562758111638767,33.77167984398319,-0.0006506785457214108,0.0004339975916294802,-7.595144542517926e-06,0.0005423513642370301,1.6263130623207826e-19,False,-0.49066528589351677
24,1,-18.82491004938179,2.9856169378423307,20.12111481169488,3.118790819615177,-1.5894123279875945,15.158789071386721,-0.00030310423237623875,0.0001729608394019928,-8.900709036730528e-05,0.00024215708471097145,9.080080818023647e-20,False,-11.211889554681308
25,1,17.604922696044696,2.3276075632865436,17.579493854407204,3.418228460381244,3.679490115840529,13.979665864666215,-0.0002570512950323732,0.0001394641360003534,0.0002060514464870696,0.00022342878375809297,3.7252333972348944e-20,False,-11.880757445855533
26,1,-18.89796772837821,8.08663140260275,38.86921619576716,0.0025669672605443047,-0.056926201636935146,33.88336156218597,-0.0006529740713407058,0.0004352921070574795,-3.1878672916683688e-06,0.0005441354237557182,1.6263253167283353e-19,False,-0.4269488745117833
27,1,6.306598791763913,8.983634140676852,44.02924906575743,4.454873059545013,1.521680395282356,34.71385976664766,-0.004719805129350017,0.004448294056831625,0.0013166113596821856,0.004631077308794053,0.008153539583104634,False,-0.014744748856973189
28,1,-6.298540770281242,8.987848245534366,44.05072009403144,4.484058156425462,-1.4710241685258492,34.70141976936949,-0.004689732460384295,0.004417937713517832,-0.0013287150942307528,0.004602041389378822,0.00809630879086696,True,-0.022410996177178788
29,1,6.354552008142132,8.607270592850059,43.6582592961281,6.0614035005562,6.115773771648391,34.59871654670209,-0.005811120463504141,0.005532690367441272,0.004416586708215032,0.006086630478340543,0.011068199232541551,True,-0.09211009845271079
30,1,-6.3441488697762525,8.607445701879543,43.76193622887933,6.170149179405212,-6.152889271848321,34.61738158939108,-0.005925066000399694,0.005645446337709904,-0.004502135313297614,0.006207776939967879,0.011309842075214701,True,-0.0830046723091904
31,1,-19.55609712226948,0.8798132792706946,9.721036713859027,6.6684350240245935,-0.7859487845442942,3.3953013331419455,-8.862689345071054e-05,-3.154046135346456e-06,-4.401313193448047e-05,4.806964585598048e-05,2.494875918900235e-20,False,-18.143583799502412
32,1,19.55605511132488,0.8797890242388448,9.720498766696688,6.668761200028681,0.7860368322013874,3.394769621082291,-8.861420276700165e-05,-3.1655509002974814e-06,4.4018062603277696e-05,4.8060019613976646e-05,1.8245648072149098e-20,False,-18.143927593859697
