# units: SI
joint_id,line_id,side,pair,node_a,node_b,x,y,weight,tn,ts,tlim,slip,open,slipping
0,1,1,0,6043,6044,-50.0,0.9,0.24951630208284925,67.62397450303123,0.0,31.967676526217403,0.0,False,False
0,1,1,1,6047,6048,-48.502902187502904,0.9,0.24951630208284925,67.5697466471354,0.30720328284150544,31.942041556242213,0.0,False,False
0,1,1,2,6045,6046,-49.251451093751456,0.9,0.998065208331397,67.38384531235049,0.13829073928867835,31.85416098164023,0.0,False,False
1,1,0,0,6044,9,-50.0,0.9,0.24951630208284925,67.62397450303122,0.0,31.9676765262174,0.0,False,False
1,1,0,1,6048,474,-48.502902187502904,0.9,0.24951630208284925,67.56974664713542,1.0364238231669385,31.94204155624222,0.0,False,False
1,1,0,2,6046,2052,-49.251451093751456,0.9,0.998065208331397,67.3838453123505,0.5187537505469558,31.854160981640238,0.0,False,False
2,1,1,0,6047,6048,-48.502902187502904,0.9,0.24951630208308018,67.5697466471354,0.30720328284150544,31.942041556242213,0.0,False,False
2,1,1,1,6051,6052,-47.00580437500442,0.9,0.24951630208308018,67.74270463776152,0.2985060270615332,32.02380346298599,0.0,False,False
2,1,1,2,6049,6050,-47.754353281253664,0.9,0.9980652083323207,67.07465799247274,0.2876453928978375,31.707999796934693,0.0,False,False
3,1,0,0,6048,474,-48.502902187502904,0.9,0.24951630208308018,67.56974664713542,1.0364238231669385,31.94204155624222,0.0,False,False
3,1,0,1,6052,475,-47.00580437500442,0.9,0.24951630208308018,67.74270463776152,2.065418399820574,32.02380346298599,0.0,False,False
3,1,0,2,6050,2049,-47.754353281253664,0.9,0.9980652083323207,67.07465799247272,1.548543470208123,31.707999796934686,0.0,False,False
4,1,1,0,6051,6052,-47.00580437500442,0.9,0.24951630208261713,67.74270463776152,0.2985060270615332,32.02380346298599,0.0,False,False
4,1,1,1,6055,6056,-45.50870656250872,0.9,0.24951630208261713,67.81932194246376,0.5060806953496432,32.060022529242175,0.0,False,False
4,1,1,2,6053,6054,-46.25725546875657,0.9,0.9980652083304685,67.26002878508946,0.38975447073198893,31.795629569945362,0.0,False,False
5,1,0,0,6052,475,-47.00580437500442,0.9,0.24951630208261713,67.74270463776152,2.065418399820574,32.02380346298599,0.0,False,False
5,1,0,1,6056,476,-45.50870656250872,0.9,0.24951630208261713,67.81932194246376,3.123836363745332,32.060022529242175,0.0,False,False
5,1,0,2,6054,2046,-46.25725546875657,0.9,0.9980652083304685,67.26002878508947,2.591762373657955,31.79562956994537,0.0,False,False
6,1,1,0,6055,6056,-45.50870656250872,0.9,0.24951630208331227,67.81932194246376,0.5060806953496432,32.060022529242175,0.0,False,False
6,1,1,1,6059,6060,-44.01160875000885,0.9,0.24951630208331227,67.75211521617135,0.4474918015725778,32.028252097198056,0.0,False,False
6,1,1,2,6057,6058,-44.760157656258784,0.9,0.9980652083332491,67.23336485574946,0.46183650259634756,31.783024811435926,0.0,False,False
7,1,0,0,6056,476,-45.50870656250872,0.9,0.24951630208331227,67.81932194246376,3.123836363745332,32.060022529242175,0.0,False,False
7,1,0,1,6060,477,-44.01160875000885,0.9,0.24951630208331227,67.75211521617133,4.19524196970598,32.02825209719805,0.0,False,False
7,1,0,2,6058,2041,-44.760157656258784,0.9,0.9980652083332491,67.23336485574946,3.6587473358609244,31.783024811435926,0.0,False,False
8,1,1,0,6059,6060,-44.01160875000885,0.9,0.2495163020823862,67.75211521617135,0.4474918015725778,32.028252097198056,0.0,False,False
8,1,1,1,6063,6064,-42.51451093751453,0.9,0.2495163020823862,67.54413523648562,0.30358208546277765,31.929934351703448,0.0,False,False
8,1,1,2,6061,6062,-43.26305984376169,0.9,0.9980652083295448,67.39533180036787,0.38572030212355357,31.85959095430984,0.0,False,False
9,1,0,0,6060,477,-44.01160875000885,0.9,0.2495163020823862,67.75211521617133,4.19524196970598,32.02825209719805,0.0,False,False
9,1,0,1,6064,478,-42.51451093751453,0.9,0.2495163020823862,67.54413523648562,5.267762193409513,31.929934351703448,0.0,False,False
9,1,0,2,6062,2038,-43.26305984376169,0.9,0.9980652083295448,67.39533180036787,4.736073266155423,31.85959095430984,0.0,False,False
10,1,1,0,6063,6064,-42.51451093751453,0.9,0.2495163020823862,67.54413523648562,0.30358208546277765,31.929934351703448,0.0,False,False
10,1,1,1,6067,6068,-41.01741312502021,0.9,0.2495163020823862,67.51222124850277,-0.01327882636933779,31.914847748882558,0.0,False,False
10,1,1,2,6065,6066,-41.76596203126737,0.9,0.9980652083295448,67.48314472217396,0.1402573262598069,31.901102490710194,0.0,False,False
11,1,0,0,6064,478,-42.51451093751453,0.9,0.2495163020823862,67.54413523648562,5.267762193409513,31.929934351703448,0.0,False,False
11,1,0,1,6068,479,-41.01741312502021,0.9,0.2495163020823862,67.51222124850281,6.275394988982334,31.914847748882575,0.0,False,False
11,1,0,2,6066,2036,-41.76596203126737,0.9,0.9980652083295448,67.48314472217392,5.787975425179922,31.901102490710176,0.0,False,False
12,1,1,0,6067,6068,-41.01741312502021,0.9,0.24951630208261713,67.51222124850277,-0.01327882636933779,31.914847748882558,0.0,False,False
12,1,1,1,6071,6072,-39.52031531252451,0.9,0.24951630208261713,67.83443917895791,-1.1361805238035896,32.067168854635895,0.0,False,False
12,1,1,2,6069,6070,-40.268864218772364,0.9,0.9980652083304685,67.54522306405457,-0.41124796720475204,31.930448597133356,0.0,False,False
13,1,0,0,6068,479,-41.01741312502021,0.9,0.24951630208261713,67.51222124850281,6.275394988982334,31.914847748882575,0.0,False,False
13,1,0,1,6072,480,-39.52031531252451,0.9,0.24951630208261713,67.83443917895791,7.063915571943191,32.067168854635895,0.0,False,False
13,1,0,2,6070,2033,-40.268864218772364,0.9,0.9980652083304685,67.54522306405453,6.7100567916203016,31.93044859713334,0.0,False,False
14,1,1,0,6071,6072,-39.52031531252451,0.9,0.2495163020823862,67.83443917895791,-1.1361805238035896,32.067168854635895,0.0,False,False
14,1,1,1,6075,6076,-38.02321750003019,0.9,0.2495163020823862,71.00193582711645,-5.13012228510806,33.56452994573342,0.0,False,False
14,1,1,2,6073,6074,-38.77176640627735,0.9,0.9980652083295448,68.11707660119093,-2.6457437068127394,32.200779186689715,0.0,False,False
15,1,0,0,6072,480,-39.52031531252451,0.9,0.2495163020823862,67.83443917895791,7.063915571943191,32.067168854635895,0.0,False,False
15,1,0,1,6076,481,-38.02321750003019,0.9,0.2495163020823862,71.00193582711637,7.438822453032945,33.56452994573338,0.0,False,False
15,1,0,2,6074,2029,-38.77176640627735,0.9,0.9980652083295448,68.11707660119089,7.297364006022857,32.200779186689694,0.0,False,False
16,1,1,0,6075,6076,-38.02321750003019,0.9,0.24951630208261832,71.00193582711645,-5.13012228510806,33.56452994573342,0.0,False,False
16,1,1,1,6079,6080,-36.52611968753448,0.9,0.24951630208261832,79.3152105488833,-10.339552053136172,37.49443911081969,0.0,False,False
16,1,1,2,6077,6078,-37.27466859378234,0.9,0.9980652083304733,77.99710661813815,-7.83846080140471,36.87133583427229,0.0,False,False
17,1,0,0,6076,481,-38.02321750003019,0.9,0.24951630208261832,71.00193582711637,7.438822453032945,33.56452994573338,0.0,False,False
17,1,0,1,6080,482,-36.52611968753448,0.9,0.24951630208261832,79.31521054888313,6.454988871342146,37.494439110819606,0.0,False,False
17,1,0,2,6078,2027,-37.27466859378234,0.9,0.9980652083304733,77.99710661813833,7.2823660428055454,36.87133583427237,0.0,False,False
18,1,1,0,6079,6080,-36.52611968753448,0.9,0.24951630208261832,79.3152105488833,-10.339552053136172,37.49443911081969,0.0,False,False
18,1,1,1,6083,6084,-35.02902187503877,0.9,0.24951630208261832,72.17002152899339,-5.055445155953755,34.116715559591825,0.0,False,False
18,1,1,2,6081,6082,-35.77757078128663,0.9,0.9980652083304733,87.48912133940239,-16.063237156758067,41.358467187042265,0.0,False,False
19,1,0,0,6080,482,-36.52611968753448,0.9,0.24951630208261832,79.31521054888313,6.454988871342146,37.494439110819606,0.0,False,False
19,1,0,1,6084,483,-35.02902187503877,0.9,0.24951630208261832,72.17002152899339,-29.31578114758247,34.116715559591825,0.0,False,False
19,1,0,2,6082,2024,-35.77757078128663,0.9,0.9980652083304733,87.48912133940239,-1.906288597246491,41.358467187042265,0.0,False,False
20,1,1,0,6083,6084,-35.02902187503877,0.9,0.2495163020823862,72.17002152899339,-5.055445155953755,34.116715559591825,0.0,False,False
20,1,1,1,6087,6088,-33.531924062544455,0.9,0.2495163020823862,100.53395444749592,-4.290722578668693,47.52511160867904,0.0,False,False
20,1,1,2,6085,6086,-34.280472968791614,0.9,0.9980652083295448,105.05949497243428,-23.36830668059245,49.6644566659713,0.0,False,False
21,1,0,0,6084,483,-35.02902187503877,0.9,0.2495163020823862,72.17002152899339,-29.31578114758247,34.116715559591825,0.0,False,False
21,1,0,1,6088,484,-33.531924062544455,0.9,0.2495163020823862,100.53395444749036,-25.549554302628785,47.52511160867641,0.0,False,False
21,1,0,2,6086,2021,-34.280472968791614,0.9,0.9980652083295448,105.05949497243428,-1.3860144504244942,49.6644566659713,0.0,False,False
