# units: SI
joint_id,line_id,side,pair,node_a,node_b,x,y,weight,tn,ts,tlim,slip,open,slipping
0,1,1,0,3590,3591,-50.0,0.9,0.3326346527770063,67.26431232286119,0.0,42.68703723207646,0.0,False,False
0,1,1,1,3594,3595,-48.00419208333796,0.9,0.3326346527770063,67.31698095547014,0.1718073091031431,42.72046161126806,0.0,False,False
0,1,1,2,3592,3593,-49.00209604166898,0.9,1.3305386111080253,67.26819854312909,0.09140618246205245,42.68950349127899,0.0,False,False
1,1,0,0,3591,9,-50.0,0.9,0.3326346527770063,67.26431232286119,0.0,42.68703723207646,0.0,False,False
1,1,0,1,3595,359,-48.00419208333796,0.9,0.3326346527770063,67.3169809554701,0.6750575103348246,42.72046161126803,0.0,False,False
1,1,0,2,3593,1320,-49.00209604166898,0.9,1.3305386111080253,67.26819854312917,0.34014398204779306,42.68950349127905,0.0,False,False
2,1,1,0,3594,3595,-48.00419208333796,0.9,0.3326346527770845,67.31698095547014,0.1718073091031431,42.72046161126806,0.0,False,False
2,1,1,1,3598,3599,-46.008384166675455,0.9,0.3326346527770845,67.42256886311934,0.2546171378435449,42.78746943145425,0.0,False,False
2,1,1,2,3596,3597,-47.006288125006705,0.9,1.330538611108338,67.37642172280262,0.23687889084020047,42.758183698368946,0.0,False,False
3,1,0,0,3595,359,-48.00419208333796,0.9,0.3326346527770845,67.3169809554701,0.6750575103348246,42.72046161126803,0.0,False,False
3,1,0,1,3599,360,-46.008384166675455,0.9,0.3326346527770845,67.42256886311934,1.2986869799780136,42.78746943145425,0.0,False,False
3,1,0,2,3597,1296,-47.006288125006705,0.9,1.330538611108338,67.37642172280262,0.9960991786292203,42.758183698368946,0.0,False,False
4,1,1,0,3598,3599,-46.008384166675455,0.9,0.33263465277692933,67.42256886311934,0.2546171378435449,42.78746943145425,0.0,False,False
4,1,1,1,3602,3603,-44.01257625001388,0.9,0.33263465277692933,67.55834608789291,0.09521473818236997,42.87363588806437,0.0,False,False
4,1,1,2,3600,3601,-45.01048020834467,0.9,1.3305386111077173,67.51468661249459,0.21347917677234018,42.845928867989365,0.0,False,False
