# units: SI
joint_id,line_id,side,pair,node_a,node_b,x,y,weight,tn,ts,tlim,slip,open,slipping
0,1,1,0,3551,3552,-50.0,0.9,0.3326884027772863,67.4265230758741,0.0,37.65518137902886,0.0,False,False
0,1,1,1,3555,3556,-48.00386958333628,0.9,0.3326884027772863,67.3968135183344,0.008395772220067205,37.638589706689636,0.0,False,False
0,1,1,2,3553,3554,-49.00193479166814,0.9,1.3307536111091451,67.37831883431689,0.013307870300456971,37.628261120111866,0.0,False,False
1,1,0,0,3552,9,-50.0,0.9,0.3326884027772863,67.4265230758741,0.0,37.65518137902886,0.0,False,False
1,1,0,1,3556,356,-48.00386958333628,0.9,0.3326884027772863,67.39681351833438,0.2676367205185792,37.63858970668963,0.0,False,False
1,1,0,2,3554,1276,-49.00193479166814,0.9,1.3307536111091451,67.3783188343169,0.13649979235667398,37.62826112011187,0.0,False,False
2,1,1,0,3555,3556,-48.00386958333628,0.9,0.3326884027769002,67.3968135183344,0.008395772220067205,37.638589706689636,0.0,False,False
2,1,1,1,3559,3560,-46.00773916667488,0.9,0.3326884027769002,67.48461237266909,-0.06403832439808152,37.687622070128036,0.0,False,False
2,1,1,2,3557,3558,-47.00580437500558,0.9,1.3307536111076008,67.4330376943779,-0.011660643524662086,37.65881954884966,0.0,False,False
3,1,0,0,3556,356,-48.00386958333628,0.9,0.3326884027769002,67.39681351833438,0.2676367205185792,37.63858970668963,0.0,False,False
3,1,0,1,3560,357,-46.00773916667488,0.9,0.3326884027769002,67.48461237266909,0.49307356822698944,37.687622070128036,0.0,False,False
3,1,0,2,3558,1254,-47.00580437500558,0.9,1.3307536111076008,67.4330376943779,0.3871974962012183,37.65881954884966,0.0,False,False
4,1,1,0,3559,3560,-46.00773916667488,0.9,0.3326884027776723,67.48461237266909,-0.06403832439808152,37.687622070128036,0.0,False,False
4,1,1,1,3563,3564,-44.01160875000885,0.9,0.3326884027776723,67.60679651981802,-0.3350029810609244,37.75585732849005,0.0,False,False
4,1,1,2,3561,3562,-45.009673958341864,0.9,1.3307536111106892,67.54544909487984,-0.16616506807644144,37.72159709516045,0.0,False,False
5,1,0,0,3560,357,-46.00773916667488,0.9,0.3326884027776723,67.48461237266909,0.49307356822698944,37.687622070128036,0.0,False,False
