# units: SI
joint_id,line_id,side,pair,node_a,node_b,x,y,weight,tn,ts,tlim,slip,open,slipping
0,1,2,0,1922,0,6.1602540378,9.3301270189,0.4999999999923046,2886.398225500412,1163.2536327714715,1603.2621544640067,0.0,False,False
0,1,2,1,1924,39,7.660254037789175,6.73205080759375,0.4999999999923046,738.6971560854754,355.13180783362844,410.31247299797263,0.0,False,False
0,1,2,2,1923,541,6.910254037794587,8.031088913246876,1.9999999999692184,791.6751126917128,439.7393007586218,439.7393040212252,2.241920592176297e-05,False,False
1,1,2,0,1925,39,7.660254037789175,6.73205080759375,0.16666666666891272,0.0,0.0,0.0,0.0,True,False
1,1,2,1,1927,40,8.1602540378,5.8660254038,0.16666666666891272,0.0,0.0,0.0,0.0,True,False
1,1,2,2,1926,1799,7.910254037794587,6.299038105696875,0.6666666666756509,0.0,0.0,0.0,0.0,True,False
2,2,2,0,1927,40,8.1602540378,5.8660254038,1.6666666666602599,185.31779042985085,-102.93555384013644,102.93555384013644,-0.22734477964510924,False,True
2,2,2,1,1929,37,-0.5,0.8660254038,1.6666666666602599,295.22069299875443,-163.98158788968968,163.98158788968968,-0.22798693964482414,False,True
2,2,2,2,1928,1898,3.8301270189,3.3660254038,6.6666666666410395,406.5448879805866,-225.81708484700928,225.81708484700928,-0.22762161533570405,False,True
3,3,2,0,1930,2,12.3205080757,18.6602540378,1.166666666653522,2229.2281486774355,1238.2342376394201,1238.2342439324245,0.0008489374413248354,False,False
3,3,2,1,1932,41,15.820508075689174,12.598076211393751,1.166666666653522,0.0,0.0,0.0,0.00044821523039967435,True,False
3,3,2,2,1931,544,14.070508075694587,15.629165124596877,4.666666666614088,263.9381806099025,146.60557378218556,146.60558350938535,0.0009250287223292538,False,False
4,3,2,0,1933,41,15.820508075689174,12.598076211393751,0.166666666668913,0.0,0.0,0.0,0.0,True,False
4,3,2,1,1935,42,16.3205080757,11.7320508076,0.166666666668913,0.0,0.0,0.0,0.0,True,False
4,3,2,2,1934,1713,16.070508075694587,12.165063509496875,0.666666666675652,0.0,0.0,0.0,0.0,True,False
5,4,2,0,1935,42,16.3205080757,11.7320508076,1.6666666666767773,0.0,0.0,0.0,-0.001779380432481868,True,False
5,4,2,1,1925,1924,7.660254037789175,6.73205080759375,1.6666666666767773,570.7742651087088,-317.03898994469085,317.03898994469085,-0.22721085392379312,False,True
5,4,2,2,1936,1899,11.990381056744589,9.232050807596876,6.666666666707109,190.62824981458394,-105.885271061808,105.885271061808,-0.2272715920374558,False,True
6,5,2,0,1937,4,18.4807621135,27.9903810568,0.9166666666695221,4579.726939136889,2543.828747785942,2543.828780945324,0.0017875228259439848,False,False
6,5,2,1,1939,125,21.230762113511197,23.22724133597227,0.9166666666695221,0.0,0.0,0.0,0.0015391168637108093,True,False
6,5,2,2,1938,651,19.855762113505598,25.608811196386135,3.6666666666780885,0.0,0.0,0.0,0.0020208099114571772,True,False
7,5,2,0,1939,125,21.230762113511197,23.22724133597227,0.9166666666740844,0.0,0.0,0.0,0.0015391168637108126,True,False
7,5,2,1,1941,43,23.98076211353608,18.464101615120832,0.9166666666740844,0.0,0.0,0.0,0.0,True,False
7,5,2,2,1940,556,22.60576211352364,20.845671475546553,3.6666666666963375,0.0,0.0,0.0,0.0010309740325396856,True,False
8,5,2,0,1942,43,23.98076211353608,18.464101615120832,0.1666666666544792,0.0,0.0,0.0,0.0,True,False
8,5,2,1,1944,44,24.4807621135,17.5980762114,0.1666666666544792,0.0,0.0,0.0,0.0,True,False
8,5,2,2,1943,1841,24.23076211351804,18.031088913260415,0.6666666666179168,0.0,0.0,0.0,0.0,True,False
9,6,2,0,1944,44,24.4807621135,17.5980762114,1.6666666666623429,0.0,0.0,0.0,0.0,True,False
9,6,2,1,1933,1932,15.820508075689174,12.598076211393751,1.6666666666623429,1680.6919651515816,-933.5474908602092,933.5474908602092,-0.22653623250815408,False,True
9,6,2,2,1945,1900,20.150635094594588,15.098076211396876,6.6666666666493715,0.0,0.0,0.0,-0.011037325058318852,True,False
10,7,2,0,1946,6,24.6410161514,37.3205080757,1.249999999999947,3853.506449544644,2140.4465253462336,2140.4465253462336,0.041958885485451444,False,True
10,7,2,1,1948,126,28.3910161513899,30.825317547311244,1.249999999999947,0.0,0.0,0.0,0.0019190907519911961,True,False
10,7,2,2,1947,1482,26.51601615139495,34.07291281150562,4.999999999999788,0.0,0.0,0.0,0.0035020689833076273,True,False
11,7,2,0,1948,126,28.3910161513899,30.825317547311244,1.2500000000048765,0.0,0.0,0.0,0.0019190907519911942,True,False
11,7,2,1,1950,45,32.14101615139459,24.330127018896874,1.2500000000048765,0.0,0.0,0.0,0.0,True,False
11,7,2,2,1949,680,30.266016151392243,27.57772228310406,5.000000000019506,0.0,0.0,0.0,0.0,True,False
12,7,2,0,1951,45,32.14101615139459,24.330127018896874,0.16666666666891297,0.0,0.0,0.0,0.0,True,False
12,7,2,1,1953,46,32.6410161514,23.4641016151,0.16666666666891297,0.0,0.0,0.0,0.0,True,False
12,7,2,2,1952,1564,32.391016151397295,23.897114316998437,0.6666666666756519,0.0,0.0,0.0,0.0,True,False
13,8,2,0,1953,46,32.6410161514,23.4641016151,1.66666666666775,0.0,0.0,0.0,0.0,True,False
13,8,2,1,1942,1941,23.98076211353608,18.464101615120832,1.66666666666775,2354.9968846195425,-1308.0930225199836,1308.0930225199836,-0.18318791600076895,False,True
13,8,2,2,1954,1901,28.31088913246804,20.964101615110415,6.666666666671,0.0,0.0,0.0,-0.0033116586238503623,True,False
14,9,2,0,1955,8,30.8012701892,46.6506350946,1.5833333333289983,3165.0620873208136,1758.047180149775,1758.047180149775,0.1180645601087251,False,True
14,9,2,1,1957,127,35.551270189184685,38.42339375866902,1.5833333333289983,0.0,0.0,0.0,0.002629788281398426,True,False
14,9,2,2,1956,723,33.176270189192344,42.537014426634514,6.333333333315993,0.0,0.0,0.0,0.006663590112242409,True,False
15,9,2,0,1957,127,35.551270189184685,38.42339375866902,1.583333333337042,0.0,0.0,0.0,0.0026297882813984194,True,False
15,9,2,1,1959,47,40.3012701891935,30.19615242269625,1.583333333337042,0.0,0.0,0.0,0.0,True,False
15,9,2,2,1958,519,37.9262701891891,34.30977309068264,6.333333333348168,0.0,0.0,0.0,0.0,True,False
16,9,2,0,1960,47,40.3012701891935,30.19615242269625,0.16666666666891272,0.0,0.0,0.0,0.0,True,False
16,9,2,1,1962,48,40.8012701892,29.3301270189,0.16666666666891272,0.0,0.0,0.0,0.0,True,False
16,9,2,2,1961,1603,40.55127018919675,29.763139720798126,0.6666666666756509,0.0,0.0,0.0,0.0,True,False
17,10,2,0,1962,48,40.8012701892,29.3301270189,1.666666666661301,0.0,0.0,0.0,0.0,True,False
17,10,2,1,1951,1950,32.14101615139459,24.330127018896874,1.666666666661301,2864.0699107032597,-1590.8597971693798,1590.8597971693798,-0.07432504922819748,False,True
17,10,2,2,1963,1903,36.471143170297296,26.830127018898438,6.666666666645204,0.0,0.0,0.0,-0.0012738418265431449,True,False
18,11,2,0,1964,10,36.9615242271,55.9807621135,1.277777777772531,3722.9684774833795,2067.9386542987377,2067.9386542987377,0.16294021274711756,False,True
18,11,2,1,1966,128,40.79485756042126,49.341234017848684,1.277777777772531,0.0,0.0,0.0,0.006099887401689302,True,False
18,11,2,2,1965,1461,38.87819089376063,52.66099806567434,5.111111111090124,0.0,0.0,0.0,0.02365031712782575,True,False
19,11,2,0,1966,128,40.79485756042126,49.341234017848684,1.277777777774944,0.0,0.0,0.0,0.00609988740168933,True,False
19,11,2,1,1968,129,44.62819089374976,42.70170592218483,1.277777777774944,0.0,0.0,0.0,0.0,True,False
19,11,2,2,1967,1631,42.71152422708551,46.02146997001675,5.111111111099776,0.0,0.0,0.0,0.003580129546402837,True,False
20,11,2,0,1968,129,44.62819089374976,42.70170592218483,1.2777777777797827,0.0,0.0,0.0,0.0,True,False
20,11,2,1,1971,49,48.46152422709278,36.062177826495834,1.2777777777797827,0.0,0.0,0.0,0.0,True,False
20,11,2,2,1969,597,46.54485756042127,39.38194187434033,5.111111111119131,0.0,0.0,0.0,0.0,True,False
21,11,2,0,1970,49,48.46152422709278,36.062177826495834,0.1666666666689126,0.0,0.0,0.0,0.0,True,False
21,11,2,1,1973,50,48.9615242271,35.1961524227,0.1666666666689126,0.0,0.0,0.0,0.0,True,False
21,11,2,2,1972,618,48.71152422709639,35.62916512459792,0.6666666666756504,0.0,0.0,0.0,0.0,True,False
22,12,2,0,1973,50,48.9615242271,35.1961524227,1.6666666666759442,0.0,0.0,0.0,0.0,True,False
22,12,2,1,1960,1959,40.3012701891935,30.19615242269625,1.6666666666759442,3291.5280226320997,-1810.4670697913737,1828.2932210883314,-0.002201586385499575,False,False
22,12,2,2,1974,1904,44.63139720814675,32.69615242269813,6.666666666703777,0.0,0.0,0.0,-0.0009400765935648507,True,False
23,13,2,0,1975,12,43.1217782649,65.3108891325,1.499999999997316,2841.8764292617584,1578.5323336348604,1578.5323336348604,0.1717134072698268,False,True
23,13,2,1,1977,130,47.62177826488698,57.516660498451124,1.499999999997316,0.0,0.0,0.0,0.008258499361680268,True,False
23,13,2,2,1976,782,45.37177826489349,61.41377481547556,5.999999999989264,0.0,0.0,0.0,0.04234216450281643,True,False
24,13,2,0,1977,130,47.62177826488698,57.516660498451124,1.500000000000651,0.0,0.0,0.0,0.008258499361680275,True,False
24,13,2,1,1979,131,52.12177826488396,49.72243186438492,1.500000000000651,0.0,0.0,0.0,0.0,True,False
24,13,2,2,1978,1606,49.871778264885464,53.61954618141802,6.000000000002604,0.0,0.0,0.0,0.004328863712267651,True,False
25,13,2,0,1979,131,52.12177826488396,49.72243186438492,1.500000000004941,0.0,0.0,0.0,0.0,True,False
25,13,2,1,1981,51,56.62177826489381,41.92820323029643,1.500000000004941,0.0,0.0,0.0,0.0,True,False
25,13,2,2,1980,1921,54.37177826488889,45.825317547340674,6.000000000019764,0.0,0.0,0.0,0.0,True,False
26,13,2,0,1982,51,56.62177826489381,41.92820323029643,0.1666666666689139,0.0,0.0,0.0,0.0,True,False
26,13,2,1,1984,52,57.1217782649,41.0621778265,0.1666666666689139,0.0,0.0,0.0,0.0,True,False
26,13,2,2,1983,1783,56.8717782648969,41.49519052839821,0.6666666666756556,0.0,0.0,0.0,0.0,True,False
27,14,2,0,1984,52,57.1217782649,41.0621778265,1.666666666661649,0.0,0.0,0.0,0.0,True,False
27,14,2,1,1970,1971,48.46152422709278,36.062177826495834,1.666666666661649,3723.1010664855553,-1790.0747215228012,2068.012301423174,0.0,False,False
27,14,2,2,1985,1905,52.79165124599639,38.562177826497916,6.666666666646596,0.0,0.0,0.0,-0.0008542083799522448,True,False
28,15,2,0,1986,14,49.2820323028,74.6410161514,1.2916666666625605,2671.2956287144875,1483.7825034210482,1483.7825034210482,0.17862400948418075,False,True
28,15,2,1,1988,132,53.1570323027879,67.92931927209206,1.2916666666625605,0.0,0.0,0.0,0.015686196648205367,True,False
28,15,2,2,1987,1454,51.21953230279395,71.28516771174603,5.166666666650242,0.0,0.0,0.0,0.05056607680739767,True,False
29,15,2,0,1988,132,53.1570323027879,67.92931927209206,1.291666666661898,0.0,0.0,0.0,0.01568619664820541,True,False
29,15,2,1,1990,133,57.03203230277381,61.21762239278756,1.291666666661898,0.0,0.0,0.0,0.004387412236620099,True,False
29,15,2,2,1989,1620,55.09453230278085,64.57347083243981,5.166666666647592,0.0,0.0,0.0,0.008270266016342833,True,False
30,15,2,0,1990,133,57.03203230277381,61.21762239278756,1.2916666666700507,0.0,0.0,0.0,0.004387412236620102,True,False
30,15,2,1,1992,134,60.907032302784174,54.5059255134407,1.2916666666700507,0.0,0.0,0.0,0.0,True,False
30,15,2,2,1991,1753,58.96953230277899,57.86177395311413,5.166666666680203,0.0,0.0,0.0,0.0,True,False
31,15,2,0,1992,134,60.907032302784174,54.5059255134407,1.2916666666696173,0.0,0.0,0.0,0.0,True,False
31,15,2,1,1995,53,64.78203230279324,47.79422863409609,1.2916666666696173,0.0,0.0,0.0,0.0,True,False
31,15,2,2,1993,550,62.84453230278871,51.1500770737684,5.166666666678469,0.0,0.0,0.0,0.0,True,False
32,15,2,0,1994,53,64.78203230279324,47.79422863409609,0.16666666666891264,0.0,0.0,0.0,0.0,True,False
32,15,2,1,1997,54,65.2820323028,46.9282032303,0.16666666666891264,0.0,0.0,0.0,0.0,True,False
32,15,2,2,1996,513,65.03203230279662,47.36121593219805,0.6666666666756506,0.0,0.0,0.0,0.0,True,False
33,16,2,0,1997,54,65.2820323028,46.9282032303,1.6666666666758847,0.0,0.0,0.0,0.0,True,False
33,16,2,1,1982,1981,56.62177826489381,41.92820323029643,1.6666666666758847,4146.015890713044,-1898.7192667882941,2302.9221368905855,0.0,False,False
33,16,2,2,1998,1907,60.95190528384691,44.428203230298216,6.666666666703539,0.0,0.0,0.0,0.0,True,False
34,17,2,0,1999,16,55.4422863406,83.9711431703,1.4583333333320714,1599.2585169155582,888.3149361451767,888.3149361451767,0.18453773732455211,False,True
34,17,2,1,2001,135,59.817286340600404,76.39342088719513,1.4583333333320714,0.0,0.0,0.0,0.016372445695500518,True,False
34,17,2,2,2000,816,57.629786340600205,80.18228202874757,5.8333333333282855,0.0,0.0,0.0,0.05144895771931132,True,False
35,17,2,0,2001,135,59.817286340600404,76.39342088719513,1.4583333333308728,0.0,0.0,0.0,0.016372445695500604,True,False
35,17,2,1,2003,136,64.1922863405972,68.8156986040965,1.4583333333308728,0.0,0.0,0.0,0.0,True,False
35,17,2,2,2002,1546,62.004786340598805,72.60455974564582,5.833333333323491,0.0,0.0,0.0,0.007971302377292952,True,False
36,17,2,0,2003,136,64.1922863405972,68.8156986040965,1.4583333333382158,0.0,0.0,0.0,0.0,True,False
