# units: SI
joint_id,line_id,side,pair,node_a,node_b,x,y,weight,tn,ts,tlim,slip,open,slipping
0,1,2,0,9344,129,0.0,12.207746,1.7736296291495839,-0.0,0.0,68.3897682495158,0.0,False,False
0,1,2,1,9346,261,8.71723399997758,6.103873000015699,1.7736296291495839,9869.084718830181,-0.7517582443795088,5731.845879897683,0.0,False,False
0,1,2,2,9345,5321,4.35861699998879,9.15580950000785,7.0945185165983355,9791.694468862132,79.9195597274702,5687.434843144977,0.0,False,False
1,1,2,0,9346,261,8.71723399997758,6.103873000015699,1.773629629158707,9869.084718830183,-0.7517582443793732,5731.8458798976835,0.0,False,False
1,1,2,1,9348,1,17.434468,0.0,1.773629629158707,-0.0,0.0,68.3897682495158,0.0,False,False
1,1,2,2,9347,6955,13.07585099998879,3.0519365000078493,7.094518516634828,9849.526936393093,-40.89540060069054,5720.62248425064,0.0,False,False
2,2,2,0,9349,128,0.0,24.415492,1.7736296291499727,-0.0,0.0,68.3897682495158,0.0,False,False
2,2,2,1,9351,262,8.71723399997949,18.31161900001436,1.7736296291499727,9467.012920068013,106.73422175782957,5501.113643738412,0.0,False,False
2,2,2,2,9350,6967,4.358616999989745,21.36355550000718,7.094518516599891,9361.162688711209,156.13585047484017,5440.370610643026,0.0,False,False
3,2,2,0,9351,262,8.71723399997949,18.31161900001436,1.773629629149195,9467.012920068015,106.73422175782943,5501.113643738413,0.0,False,False
3,2,2,1,9353,263,17.43446799995516,12.207746000031397,1.773629629149195,9577.743081554141,21.406490382920133,5564.6570652084765,0.0,False,False
3,2,2,2,9352,6209,13.075850999967326,15.25968250002288,7.09451851659678,9522.908922266695,59.42572292775566,5533.190028153759,0.0,False,False
4,2,2,0,9353,263,17.43446799995516,12.207746000031397,1.7736296291588467,9577.743081554141,21.406490382920406,5564.6570652084765,0.0,False,False
4,2,2,1,9355,264,26.151701999978265,6.103873000015216,1.7736296291588467,9673.905630625613,-47.842531269590296,5619.8407414830735,0.0,False,False
4,2,2,2,9354,8460,21.793084999966712,9.155809500023306,7.094518516635387,9628.97082851916,-12.006527825015784,5594.054532643469,0.0,False,False
