# units: SI
joint_id,line_id,side,pair,node_a,node_b,x,y,weight,tn,ts,tlim,slip,open,slipping
0,1,2,0,3447,4,39.0149,35.0248,0.4544963137142033,0.0,0.0,0.0,-0.0005495837326257461,True,False
0,1,2,1,3449,124,41.41340999999561,36.322319999997625,0.4544963137142033,76.52719355433213,-39.80331382793447,39.80331382793447,-0.04622554055760232,False,True
0,1,2,2,3448,1307,40.2141549999978,35.673559999998815,1.8179852548568132,28.59488215829764,-14.872766340391877,14.872766340391877,-0.046233953674945136,False,True
1,1,2,0,3449,124,41.41340999999561,36.322319999997625,0.45449631371400134,76.52719355294435,-39.80331382721266,39.80331382721266,-0.0462255405576024,False,True
1,1,2,1,3451,125,43.81191999999015,37.619839999994674,0.45449631371400134,159.58060033509358,-83.00104081927806,83.00104081927806,-0.046202567886687036,False,True
1,1,2,2,3450,1170,42.61266499999288,36.97107999999615,1.8179852548560054,119.98970853646651,-62.40903139363851,62.40903139363851,-0.04621505023146293,False,True
2,1,2,0,3451,125,43.81191999999015,37.619839999994674,0.454496313713152,159.5806003312772,-83.00104081729309,83.00104081729309,-0.046202567886687224,False,True
2,1,2,1,3453,126,46.210429999980214,38.9173599999893,0.454496313713152,225.58684022629117,-117.3321976142281,117.3321976142281,-0.04617439016822258,False,True
2,1,2,2,3452,1265,45.01117499998519,38.26859999999199,1.817985254852608,197.3811746502213,-102.66187055129971,102.66187055129971,-0.04618862380678765,False,True
3,1,2,0,3453,126,46.210429999980214,38.9173599999893,0.45449631371400084,225.5868402405159,-117.33219762162665,117.33219762162665,-0.046174390168221835,False,True
3,1,2,1,3455,127,48.60893999997476,40.214879999986344,0.45449631371400084,254.98154542259732,-132.6209678077609,132.6209678077609,-0.046149866388232236,False,True
3,1,2,2,3454,910,47.409684999977486,39.56611999998782,1.8179852548560034,249.255385938868,-129.64267849158645,129.64267849158645,-0.046161028564934044,False,True
4,1,2,0,3455,127,48.60893999997476,40.214879999986344,0.45449631371317056,254.98154541461759,-132.62096780361048,132.62096780361048,-0.04614986638823266,False,True
4,1,2,1,3457,128,51.00744999996492,41.51239999998102,0.45449631371317056,214.58056875742204,-111.60761714807248,111.60761714807248,-0.04614342939065328,False,True
4,1,2,2,3456,3302,49.80819499996984,40.86363999998368,1.8179852548526823,243.22329193679494,-126.50526655404228,126.50526655404228,-0.04614403044227248,False,True
5,1,2,0,3457,128,51.00744999996492,41.51239999998102,0.45449631371584165,214.5805687601976,-111.6076171495161,111.6076171495161,-0.046143429390653135,False,True
