# units: SI
joint_id,line_id,side,pair,node_a,node_b,x,y,weight,tn,ts,tlim,slip,open,slipping
0,1,2,0,1922,0,6.1602540378,9.3301270189,0.4999999999923046,2218.957273212287,688.7119166203647,1451.8923812958697,0.0,False,False
0,1,2,1,1924,39,7.660254037789175,6.73205080759375,0.4999999999923046,875.3504800066144,217.7268448236677,572.7531161721913,0.0,False,False
0,1,2,2,1923,541,6.910254037794587,8.031088913246876,1.9999999999692184,841.4020435660765,355.2455462023398,550.5402160771977,0.0,False,False
1,1,2,0,1925,39,7.660254037789175,6.73205080759375,0.16666666666891272,0.0,0.0,0.0,0.0,True,False
1,1,2,1,1927,40,8.1602540378,5.8660254038,0.16666666666891272,0.0,0.0,0.0,0.0,True,False
1,1,2,2,1926,1799,7.910254037794587,6.299038105696875,0.6666666666756509,0.0,0.0,0.0,0.0,True,False
2,2,2,0,1927,40,8.1602540378,5.8660254038,1.6666666666602599,53.38170576052112,-34.92833901307104,34.92833901307104,-0.0017915364084274351,False,True
2,2,2,1,1929,37,-0.5,0.8660254038,1.6666666666602599,332.1790211062957,-217.34902054799963,217.34902054799963,-0.0023611001206529,False,True
2,2,2,2,1928,1898,3.8301270189,3.3660254038,6.6666666666410395,359.0451998195421,-234.9279080097791,234.9279080097791,-0.0020197533407479403,False,True
3,3,2,0,1930,2,12.3205080757,18.6602540378,1.166666666653522,1579.6705252378838,1011.3752929547768,1033.5988115851876,0.0,False,False
3,3,2,1,1932,41,15.820508075689174,12.598076211393751,1.166666666653522,326.324465718461,213.51830939998075,213.51830939998075,3.205188750448236e-05,False,True
3,3,2,2,1931,544,14.070508075694587,15.629165124596877,4.666666666614088,492.07003306487115,321.96777319494765,321.96777319494765,7.252181445444392e-05,False,True
4,3,2,0,1933,41,15.820508075689174,12.598076211393751,0.166666666668913,0.0,0.0,0.0,0.0,True,False
4,3,2,1,1935,42,16.3205080757,11.7320508076,0.166666666668913,0.0,0.0,0.0,0.0,True,False
4,3,2,2,1934,1713,16.070508075694587,12.165063509496875,0.666666666675652,0.0,0.0,0.0,0.0,True,False
5,4,2,0,1935,42,16.3205080757,11.7320508076,1.6666666666767773,74.57276951059085,-48.79392551250871,48.79392551250871,-0.0015790216239420533,False,True
5,4,2,1,1925,1924,7.660254037789175,6.73205080759375,1.6666666666767773,450.02703418890127,-294.4584964315948,294.4584964315948,-0.0016830574294223234,False,True
5,4,2,2,1936,1899,11.990381056744589,9.232050807596876,6.666666666707109,393.83492136241523,-257.6912718046934,257.6912718046934,-0.0016899289614012423,False,True
6,5,2,0,1937,4,18.4807621135,27.9903810568,0.9166666666695221,2211.2839441667566,1446.8716230708797,1446.8716230708797,0.0005293628377178528,False,True
6,5,2,1,1939,125,21.230762113511197,23.22724133597227,0.9166666666695221,286.37834422675786,187.38104657104734,187.38104657104734,0.0007527856961260434,False,True
6,5,2,2,1938,651,19.855762113505598,25.608811196386135,3.6666666666780885,570.0384403423402,372.98350832176857,372.98350832176857,0.0006841128227486564,False,True
7,5,2,0,1939,125,21.230762113511197,23.22724133597227,0.9166666666740844,286.3783442267308,187.38104657102963,187.38104657102963,0.0007527856961260455,False,True
7,5,2,1,1941,43,23.98076211353608,18.464101615120832,0.9166666666740844,0.0,0.0,0.0,0.0002205588629533941,True,False
7,5,2,2,1940,556,22.60576211352364,20.845671475546553,3.6666666666963375,70.1245497065797,45.88339788688042,45.88339788688042,0.0007510885539538424,False,True
8,5,2,0,1942,43,23.98076211353608,18.464101615120832,0.1666666666544792,0.0,0.0,0.0,0.0,True,False
8,5,2,1,1944,44,24.4807621135,17.5980762114,0.1666666666544792,0.0,0.0,0.0,0.0,True,False
8,5,2,2,1943,1841,24.23076211351804,18.031088913260415,0.6666666666179168,0.0,0.0,0.0,1.0751720092149469e-05,True,False
9,6,2,0,1944,44,24.4807621135,17.5980762114,1.6666666666623429,0.0,0.0,0.0,-0.00024823100219337907,True,False
9,6,2,1,1933,1932,15.820508075689174,12.598076211393751,1.6666666666623429,649.3023290579202,-424.84689367277815,424.84689367277815,-0.001438658344837802,False,True
9,6,2,2,1945,1900,20.150635094594588,15.098076211396876,6.6666666666493715,268.50347373200003,-175.6852881167085,175.6852881167085,-0.0014708799374874124,False,True
10,7,2,0,1946,6,24.6410161514,37.3205080757,1.249999999999947,1927.3373325687194,1261.081690542275,1261.081690542275,0.0012038659350249513,False,True
10,7,2,1,1948,126,28.3910161513899,30.825317547311244,1.249999999999947,147.41495520166106,96.45550769732526,96.45550769732526,0.001515486186734383,False,True
10,7,2,2,1947,1482,26.51601615139495,34.07291281150562,4.999999999999788,517.558227695219,338.64502788729067,338.64502788729067,0.0013899245339772553,False,True
11,7,2,0,1948,126,28.3910161513899,30.825317547311244,1.2500000000048765,147.41495520169357,96.45550769734653,96.45550769734653,0.001515486186734381,False,True
11,7,2,1,1950,45,32.14101615139459,24.330127018896874,1.2500000000048765,0.0,0.0,0.0,0.0003892775340232493,True,False
