# units: SI
joint_id,line_id,side,pair,node_a,node_b,x,y,weight,tn,ts,tlim,slip,open,slipping
0,1,2,0,8082,32,681.073774,0.0,1.8445527440360172,-0.0,0.0,66.35132508261518,0.0,False,False
0,1,2,1,8084,203,684.8590191999924,10.399875599979207,1.8445527440360172,4267.4672525268115,-252.17411155815978,2442.279610186043,0.0,False,False
0,1,2,2,8083,4159,682.9663965999962,5.199937799989604,7.378210976144069,4255.491161099153,-355.29189934987704,2435.6118766841373,0.0,False,False
1,1,2,0,8084,203,684.8590191999924,10.399875599979207,1.8445527440362466,4267.467252526808,-252.17411155816043,2442.2796101860413,0.0,False,False
1,1,2,1,8086,204,688.6442643999853,20.799751199959715,1.8445527440362466,4343.356774475797,-77.5556782416048,2484.5313841474745,0.0,False,False
1,1,2,2,8085,2132,686.7516417999889,15.599813399969461,7.378210976144986,4302.637571131856,-152.38053535212907,2461.860816045408,0.0,False,False
2,1,2,0,8086,204,688.6442643999853,20.799751199959715,1.8445527440377305,4343.356774475798,-77.55567824160374,2484.5313841474754,0.0,False,False
2,1,2,1,8088,205,692.4295095999813,31.19962679994858,1.8445527440377305,4379.285924327347,16.549036379657373,2504.535072129256,0.0,False,False
2,1,2,2,8087,6148,690.5368869999834,25.999688999954145,7.378210976150922,4363.985047274202,-26.471789823952925,2496.016251848694,0.0,False,False
3,1,2,0,8088,205,692.4295095999813,31.19962679994858,1.844552744044335,4379.285924327347,16.549036379656325,2504.535072129256,0.0,False,False
3,1,2,1,8090,206,696.2147547999908,41.59950239997469,1.844552744044335,4344.720193396997,76.74806541640869,2485.290472709292,0.0,False,False
3,1,2,2,8089,8057,694.3221321999861,36.399564599961636,7.37821097617734,4366.110409602999,48.15756517539042,2497.199555240207,0.0,False,False
4,1,2,0,8090,206,696.2147547999908,41.59950239997469,1.8445527440441902,4344.720193397001,76.74806541640686,2485.2904727092946,0.0,False,False
4,1,2,1,8092,34,700.0,51.999378,1.8445527440441902,-0.0,0.0,66.35132508261518,0.0,False,False
4,1,2,2,8091,2356,698.1073773999954,46.799440199987345,7.378210976176761,4285.510322145776,98.70537329007418,2452.3251563896856,0.0,False,False
5,2,2,0,8093,31,659.790219,0.0,1.959425587309147,-0.0,0.0,66.35132508261518,0.0,False,False
5,2,2,1,8095,207,663.8111970999914,11.047546599976567,1.959425587309147,4534.3697676986685,-531.6617098127854,2590.8785794661426,0.0,False,False
5,2,2,2,8094,4521,661.8007080499957,5.523773299988283,7.837702349236588,4556.903297590975,-622.7109108765999,2603.4242061496643,0.0,False,False
6,2,2,0,8095,207,663.8111970999914,11.047546599976567,1.9594255873079471,4534.369767698705,-531.6617098127823,2590.8785794661626,0.0,False,False
6,2,2,1,8097,208,667.8321751999805,22.09509319994634,1.9594255873079471,4486.687487233687,-281.68890811091455,2564.3312922460927,0.0,False,False
6,2,2,2,8096,4607,665.8216861499859,16.571319899961452,7.8377023492317885,4509.66379771629,-401.14899449261793,2577.123438672199,0.0,False,False
7,2,2,0,8097,208,667.8321751999805,22.09509319994634,1.9594255873096733,4486.687487233654,-281.6889081109199,2564.3312922460746,0.0,False,False
7,2,2,1,8099,209,671.853153299973,33.142639799925895,1.9594255873096733,4447.352450938453,-70.04651345703712,2542.431364303101,0.0,False,False
7,2,2,2,8098,4842,669.8426642499767,27.618866499936118,7.837702349238693,4467.890288053864,-170.1593840591275,2553.8658816010275,0.0,False,False
8,2,2,0,8099,209,671.853153299973,33.142639799925895,1.9594255873074378,4447.352450938462,-70.04651345703093,2542.4313643031064,0.0,False,False
8,2,2,1,8101,210,675.874131399961,44.19018639989279,1.9594255873074378,4380.490690528064,104.71392444096048,2505.205830198114,0.0,False,False
8,2,2,2,8100,5055,673.863642349967,38.66641309990934,7.837702349229751,4415.883087881364,21.081363531732922,2524.9106792276025,0.0,False,False
9,2,2,0,8101,210,675.874131399961,44.19018639989279,1.959425587306779,4380.490690528076,104.71392444095547,2505.2058301981206,0.0,False,False
9,2,2,1,8103,211,679.8951094999476,55.237732999856014,1.959425587306779,4265.241887306503,246.11304250083623,2441.040629812266,0.0,False,False
9,2,2,2,8102,5448,677.8846204499544,49.7139596998744,7.837702349227116,4325.183387942514,177.8275467576932,2474.413283516479,0.0,False,False
10,2,2,0,8103,211,679.8951094999476,55.237732999856014,1.9594255873156068,4265.241887306486,246.11304250083913,2441.040629812257,0.0,False,False
10,2,2,1,8105,212,683.9160875999523,66.28527959986899,1.9594255873156068,4087.4932489773855,358.534157448955,2342.0784134778096,0.0,False,False
10,2,2,2,8104,6316,681.9055985499499,60.7615062998625,7.837702349262427,4179.497959849889,304.0320855959522,2393.30237888617,0.0,False,False
11,2,2,0,8105,212,683.9160875999523,66.28527959986899,1.9594255873194406,4087.4932489773923,358.53415744895415,2342.0784134778132,0.0,False,False
11,2,2,1,8107,213,687.9370656999649,77.33282619990358,1.9594255873194406,3838.1518172633987,448.49744406299595,2203.2566428112223,0.0,False,False
11,2,2,2,8106,5537,685.9265766499586,71.80905289988628,7.837702349277762,3966.0243870273066,403.77216323541614,2274.4501722310533,0.0,False,False
12,2,2,0,8107,213,687.9370656999649,77.33282619990358,1.9594255873191788,3838.1518172634123,448.49744406299493,2203.2566428112304,0.0,False,False
12,2,2,1,8109,214,691.958043799977,88.38037279993671,1.9594255873191788,3523.4387535988362,520.7738369985927,2028.038972608962,0.0,False,False
12,2,2,2,8108,2649,689.947554749971,82.85659949992015,7.837702349276715,3684.1030169963888,485.0108101242866,2117.4893995772127,0.0,False,False
13,2,2,0,8109,214,691.958043799977,88.38037279993671,1.9594255873211015,3523.438753598821,520.7738369985939,2028.0389726089536,0.0,False,False
13,2,2,1,8111,215,695.979021899993,99.42791939998067,1.9594255873211015,3147.4290579890117,577.7981797347884,1818.6941742994875,0.0,False,False
13,2,2,2,8110,8058,693.968532849985,93.9041460999587,7.837702349284406,3338.4116231856347,549.4716927838762,1925.0244287012265,0.0,False,False
14,2,2,0,8111,215,695.979021899993,99.42791939998067,1.9594255873167326,3147.429057989019,577.7981797347879,1818.6941742994916,0.0,False,False
14,2,2,1,8113,35,700.0,110.475466,1.9594255873167326,-0.0,0.0,66.35132508261518,0.0,False,False
14,2,2,2,8112,8048,697.9895109499964,104.95169269999033,7.83770234926693,2921.3080173246485,588.5897862679681,1692.8004428236634,0.0,False,False
15,3,2,0,8114,30,638.506663,0.0,1.9100626694303628,-0.0,0.0,66.35132508261518,0.0,False,False
15,3,2,1,8116,216,642.426342461528,10.76923076920204,1.9100626694303628,4834.947770395629,-811.7613493558753,2758.2265018350245,0.0,False,False
15,3,2,2,8115,4658,640.466502730764,5.38461538460102,7.640250677721451,4854.317363112871,-884.9352586703658,2769.010594713671,0.0,False,False
16,3,2,0,8116,216,642.426342461528,10.76923076920204,1.9100626694301914,4834.947770395723,-811.7613493558695,2758.226501835077,0.0,False,False
16,3,2,1,8118,217,646.3460219230557,21.538461538403066,1.9100626694301914,4767.907932746873,-553.3302563875598,2720.9018225644086,0.0,False,False
16,3,2,2,8117,4012,644.3861821922918,16.153846153802554,7.640250677720766,4803.104294933952,-678.2942926091566,2740.4975282850583,0.0,False,False
17,3,2,0,8118,217,646.3460219230557,21.538461538403066,1.9100626694300662,4767.90793274683,-553.3302563875636,2720.901822564384,0.0,False,False
