# units: Imperial
node_id,x,y,u_x,u_y,u_mag,u_x_vp,u_y_vp,u_mag_vp
1,0.0,50.0,0.0,-0.0349797481193456,0.0349797481193456,0.0,-0.006594831882373097,0.006594831882373097
2,60.0,50.0,3.5226044020187035,-3.9302673110516237,5.277854006075056,3.523251998596338,-3.904415362984687,5.259064933267504
3,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,3.333333333331707,50.0,0.0007054596294809955,-0.035045202520741905,0.0350523022497616,0.0006364579275173644,-0.0066592055016329275,0.00668955130083311
6,6.666666666666134,50.0,0.0015210049429326819,-0.03533298173894512,0.03536570449745141,0.0013846846335789128,-0.006943948950717954,0.007080662297034547
7,9.999999999997657,50.0,0.004706985194896965,-0.037958029495885524,0.03824876093202883,0.0045067586352940505,-0.009564605000678628,0.010573199242225793
8,13.333333333327943,50.0,0.028520265104357772,-0.061677750737251104,0.0679525603463867,0.0282613360731343,-0.033279605203078225,0.043660453949900625
9,16.66666666665677,50.0,0.13596598012177163,-0.16731967562350278,0.21559828756562097,0.13565544046412414,-0.1389179942980937,0.19416644320613366
10,19.999999999977188,50.0,0.3575350172106726,-0.3781072929886952,0.5203810272704751,0.3571819765449455,-0.34970532209580546,0.49987276048078977
11,23.333333333297603,50.0,0.6802564083518058,-0.6922831936098188,0.9705693181109264,0.6798721512616235,-0.66388688009607,0.9502483526030453
12,26.66666666661802,50.0,1.0960508882391682,-1.090508317135352,1.5461358088315682,1.0956490468904232,-1.0621270708263502,1.5259622369292287
13,29.99999999993913,50.0,1.5835659872561896,-1.5597217607564866,2.2227040304484955,1.583162713385143,-1.5313693812948599,2.202611259169536
14,33.33333333327861,50.0,2.1161205920353137,-2.0752307233179117,2.963873970842632,2.1157347181782535,-2.04692652554328,2.9438480936823996
15,36.666666666618795,50.0,2.661497723006853,-2.6146487959858686,3.730946053740394,2.66115089197438,-2.586418983187752,3.7109685024869186
16,39.99999999995897,50.0,3.1587310986720114,-3.1385750772902545,4.452890709360069,3.1584478185839804,-3.110454457864671,4.43291321335847
17,43.33333333329915,50.0,3.5516338460401795,-3.6141394005981575,5.067159616915,3.5514414112353436,-3.586173569879794,5.047115708079385
18,46.66666666663933,50.0,3.6848333981927524,-4.005105548436435,5.442321896631351,3.684761509881121,-3.977353753969935,5.421882539203531
19,49.999999999979515,50.0,3.6157831904751734,-4.317497855723253,5.631578447886321,3.6158630328535284,-4.290036815956958,5.610604366253499
20,53.333333333319686,50.0,3.554108662783571,-4.3337508454692735,5.604737708178578,3.554370406732459,-4.306680666799143,5.583999225827039
21,56.66666666665987,50.0,3.522364864937979,-4.15732576832083,5.448890876654985,3.5228312479485306,-4.130774427415889,5.428962826518125
22,63.12499999998841,48.43750000000579,3.628734271540541,-3.716314448676599,5.194102953821315,3.629209130593462,-3.691320330021426,5.1765823370649136
23,66.24999999996572,46.87500000001714,3.7356427576418403,-3.501262629388347,5.119947930660363,3.735942395247928,-3.477317533240284,5.1038223722609235
24,69.37499999993636,45.31250000003182,3.84353921363431,-3.2858774003320557,5.056657391672645,3.8436301872567062,-3.2630963027955406,5.041953043980968
25,72.49999999990702,43.75000000004649,3.951679479697365,-3.071395941398933,5.0049219513497984,3.9515313555682923,-3.0498560618548325,4.991615174677636
26,75.62499999987767,42.18750000006116,4.061084007788925,-2.861363664175731,4.967877347216226,4.060673246556304,-2.841112351417004,4.955904217059928
27,78.74999999984831,40.62500000007584,4.173826995323521,-2.655309722111778,4.946867848167434,4.173137869165583,-2.6363713015475083,4.9361455929386
28,81.87499999981897,39.062500000090516,4.287239406393398,-2.4532163660843755,4.93950324086913,4.286264278329745,-2.4355964176062432,4.929928130626447
29,84.99999999978962,37.50000000010519,4.401165888867746,-2.2545003876934913,4.945000827041703,4.3999050924277325,-2.2381890766258095,4.936461806304044
30,88.12499999976026,35.93750000011987,4.509586532067261,-2.0623464053896883,4.958794549689086,4.508048072635187,-2.047321157010137,4.951163635462996
31,91.24999999973093,34.375000000134534,4.609617231495586,-1.874988991801818,4.97635958711577,4.607816334923572,-1.8612167886652797,4.969517009810712
32,94.3749999997016,32.8125000001492,4.706433143114871,-1.6906528579259246,5.000881923883348,4.7043917090521825,-1.67809227886829,4.994726724115774
33,97.49999999967392,31.250000000163045,4.799668308152046,-1.5088719591798132,5.031253368443916,4.797414188926176,-1.4974749717015396,5.025695393772162
34,100.62499999964899,29.6875000001755,4.891495508296729,-1.3284598862927923,5.06868168039542,4.889061766424345,-1.3181735062974118,5.063645559141828
35,103.74999999962408,28.12500000018796,4.983048595732284,-1.149608813044368,5.113939159831565,4.980472528171202,-1.1403766172541834,5.109360569880358
36,106.87499999959917,26.562500000200416,5.0743539511678994,-0.972657639237908,5.1667330978966906,5.07167621939912,-0.9644209583095987,5.16255822816996
37,109.99999999957424,25.000000000212875,5.165560923695921,-0.7988195906126219,5.226962061729622,5.162824419401343,-0.7915185846628338,5.223146336781449
38,113.12499999954935,23.43750000022533,5.2561578860993885,-0.6286149758536034,5.293614314574893,5.253406565959242,-0.6221897197300846,5.290122928118162
39,116.24999999952442,21.875000000237787,5.344986732668703,-0.4631765881568835,5.365017774828067,5.342264667829412,-0.4575675920279887,5.3618243054405275
40,119.37499999949951,20.312500000250246,5.429598087053129,-0.30165727549922366,5.437971358769059,5.426948292031204,-0.2968060863341982,5.435058566130214
41,122.4999999994746,18.750000000262702,5.509845657237079,-0.14296452622346412,5.511700102720812,5.507309065906741,-0.1388137956301006,5.509058215092287
42,125.62499999947468,17.18750000026266,5.588899546575928,0.012329098892055078,5.5889131455405625,5.5865139513266255,0.015835345312759735,5.586536394451235
43,128.7499999994942,15.625000000252903,5.6644861382621485,0.1551315306455322,5.666610009729314,5.662285341986791,0.1580479063435102,5.664490659783811
44,131.87499999954477,14.062500000227615,5.728821107267698,0.2551217896242076,5.734498967356864,5.726834144842543,0.25750230965356263,5.73262040972637
45,134.99999999959536,12.50000000020232,5.741607673335782,0.34584791084255173,5.752014382104976,5.739858483291713,0.34774522782058515,5.750382783057823
46,138.12499999964592,10.937500000177032,5.598570019801013,0.4775251659763354,5.618898161628794,5.597075348843468,0.47899273660474534,5.617533845234164
47,141.2499999996965,9.375000000151736,5.229796016888503,0.5805411848589404,5.261919273951309,5.228567707397939,0.5816308614267306,5.260818826932605
48,144.3749999997471,7.812500000126455,4.618781458501848,0.6655611608510205,4.666488382095665,4.617820360651066,0.6663290559109944,4.665646717658205
49,147.49999999979767,6.250000000101167,3.733352182896729,0.5938082234513203,3.780281302731079,3.7326526522060655,0.5943084743849621,3.779669084026637
50,150.62499999984826,4.687500000075872,2.653895559694045,0.45329299081358165,2.6923291361355672,2.653439925186378,0.45358030655794357,2.6919284037786535
51,153.74999999989882,3.1250000000505835,1.4712472958753633,0.3056194761451617,1.5026549403704805,1.47100594559225,0.3057522304426159,1.5024456457351074
52,156.8749999999494,1.5625000000252882,0.4167189644609505,0.10956680109477876,0.43088232644603763,0.41664252955364245,0.10960198913322532,0.4308173550993709
53,156.52173913043478,0.0,0.0,0.0,0.0,0.0,0.0,0.0
