node_id,head,u,v_x,v_y,v_mag,q,phi
40,76.68273972665631,-456.59704105664633,-6.611290274840546e-06,5.014179649187335e-07,6.630277450736465e-06,2.0008670833455603e-18,6.6317295942252015
41,77.25011027809776,-421.1931186466995,-4.856818275296354e-06,1.4597226675484203e-07,4.859011387300322e-06,-7.03774399536628e-19,6.6317295942252015
42,77.78710173692195,-387.68485161607003,-5.991395567530104e-06,-1.663220468241005e-07,5.993703685525264e-06,4.516591793678065e-20,6.6317295942252015
43,78.3586602288995,-352.0196017166715,-5.311116203137418e-06,2.1215312837754076e-07,5.315351754409975e-06,-2.121490732983628e-19,6.6317295942252015
44,78.88652472034454,-319.08085745050073,-5.261382855319095e-06,1.4825269792123032e-07,5.263471137252169e-06,-1.4943690941193525e-19,6.6317295942252015
45,79.3826092494372,-288.125182835119,-4.2188439200352385e-06,8.389450945290136e-07,4.30145009191698e-06,2.4416083751888085e-19,6.6317295942252015
46,80.0,62.4,-0.03853569519910515,0.0009775284788587659,0.038548091605231455,0.1818398909008593,6.6317295942252015
47,80.0,374.4,-0.057101182115100894,-0.00014126302649601746,0.05710135685064387,0.2804058691639138,6.4498897033243425
48,80.0,686.4,-0.05772950768381339,-0.00024436452914664936,0.057730024869547515,0.2844861935726645,6.169483834160428
49,55.701171041499286,-517.8469270104446,-1.3335969805955806e-05,-7.133613737742333e-06,1.5124038337185975e-05,-2.0852634038298177e-18,6.631693179899295
50,56.59530539972103,-462.05294305740784,-1.2815085019244456e-05,-6.42248465021637e-06,1.4334389178919643e-05,4.848589927133386e-18,6.631659530911798
51,57.531746483802046,-403.61901941075234,-1.478238684254154e-05,-5.5637362255506445e-06,1.5794749809669345e-05,3.820872536933705e-18,6.631631260505751
52,58.5443147024188,-340.4347625690667,-1.5294898465556212e-05,-2.9700019644514574e-06,1.558059147595236e-05,-3.4758705652129113e-19,6.6316094003572035
53,59.49111940067748,-281.354149397725,-1.2926793971558678e-05,-1.1266556473839514e-06,1.2975798832091532e-05,-1.2941798812346905e-18,6.631593554474153
54,60.285842253084084,-231.76344340755315,-0.02371617905665295,4.2244277389635334e-05,0.02371621668028432,-3.2679530307103227e-15,6.631586047907899
55,61.30822863025596,-167.96653347202803,-0.0009704287433369576,-0.00036036201621269436,0.0010351776314350232,1.092933468137443e-16,6.63157108928672
56,61.69674259868691,-143.7232618419368,-0.039065276735821615,0.0053554892258641665,0.03943066207020461,8.450241436495424e-16,6.631568773373983
57,62.898065986234556,-68.7606824589637,-0.060852681081341675,-0.014307478217568892,0.06251202066589823,-1.9830560493396994e-14,6.6315763595652415
58,63.5088943867585,-30.644990266269676,-0.07214097334544427,-0.008440557287556608,0.07263307127302704,-1.0557892221075827e-14,6.631577346369515
59,64.29857904821796,18.631332608800676,-0.0857493675240736,-0.007437936520829152,0.08607134790664389,-4.2482325762757426e-14,6.631568684040678
60,65.03957066686174,64.86920961217227,-0.09451377550060781,-0.009651252620971726,0.09500526530952433,6.160205735613441e-16,6.631535886568088
61,65.7540738712622,109.45420956676084,-0.10399689721852264,-0.012308294158476174,0.10472272311285426,2.3286159065726923e-14,6.469614894126257
62,66.48199182904975,154.8762901327042,-0.10754464836157322,-0.00897562746283237,0.10791854928401319,2.6315781171371636e-14,6.396759769125003
63,67.20528593118884,200.00984210618358,-0.10972687485503681,-0.009290943119764609,0.11011952002032886,4.352864917168853e-14,6.38125815047966
64,67.92197990186264,244.73154587622884,-0.10516991518050746,-0.011160746511234736,0.10576045254140685,6.964959880272428e-14,6.3607946493842755
65,68.61528820010842,287.9939836867656,-0.10360608383183627,-0.009668243634439293,0.104056213375004,-2.233227381672142e-15,6.299874307177331
66,69.29461106964531,330.3837307458675,-0.10077871466599066,-0.007260202267659055,0.10103989245192457,-7.226057527743113e-15,6.276208904816365
67,69.96702134713036,372.34213206093415,-0.10182447065671492,-0.005216088961824821,0.10195798354507542,-2.4906967346306203e-14,6.242979609996031
68,70.64388620325597,414.57849908317274,-0.10139377177968285,-0.005528521682217204,0.10154438196030914,-5.510034761091554e-14,6.180180163289541
69,71.31822036752368,456.65695093347756,-0.10115237982743154,-0.005873601472782417,0.10132276713066048,4.29779181880353e-14,6.145638001706222
70,71.98776720870845,498.43667382340715,-0.10011899549092133,-0.006133137088027221,0.10030667290191446,3.986870504244339e-15,6.1201131108640805
71,72.65512347725131,540.0797049804817,-0.09999018940654358,-0.00759343688416085,0.10027810459552072,6.435625996192327e-16,6.089218750331119
72,73.31036707732889,580.9669056253227,-0.09670753865734327,-0.008613167983079607,0.09709034295884576,3.528243442099076e-14,6.045095059793084
73,73.94622914948818,620.6446989280621,-0.09494566161977258,-0.0069907570221415275,0.09520267508930082,-2.1871127325978182e-14,5.992899653004035
74,74.57602006552486,659.9436520887512,-0.09444259710885823,-0.005801259133084547,0.09462060428995005,-2.878957455367674e-14,5.956545667274
75,75.20357454426326,699.1030515620275,-0.09409032000788581,-0.005713672711017845,0.09426364291196786,5.105546671196365e-14,5.933314439115486
76,75.82699728407727,738.0046305264214,-0.09312918580176793,-0.00616384895785673,0.09333294317696987,-8.803980888460466e-14,5.916786660064249
77,76.44176429854967,776.3660922294995,-0.09159570734879023,-0.006032090455447284,0.09179411593336428,1.0518220792106441e-13,5.901567416292423
78,77.0469221263785,814.1279406860186,-0.09033454569289917,-0.005173730523478844,0.0904825819319501,4.7034491850498844e-14,5.883901331747681
79,77.64446898159073,851.4148644512618,-0.08940645867176099,-0.004160775392592912,0.08950322286986605,2.6714399963778685e-15,5.864854916542077
80,78.23735085132527,888.4106931226971,-0.08879433049132728,-0.003068856445737773,0.08884734665305205,7.062749048557488e-14,5.854032414364738
81,78.8263572645713,925.1646933092491,-0.08834667399596545,-0.0020131595063207146,0.08836960799589012,-9.578235888293272e-14,5.857873802807228
82,79.4136725513391,961.81316720356,-0.08815866183078491,-0.0010396919293258048,0.08816479237826513,-1.4631575048273062e-14,5.876434905788917
83,53.88758457130959,-443.81472275059957,-1.9740581536427385e-05,-1.2208339425904303e-05,2.3210646499708432e-05,-9.857501065526896e-19,6.6317295942252015
84,52.687487177123984,-331.50080014809873,-2.2981918978491112e-05,-1.6303801648044173e-05,2.8177695933356544e-05,-1.438554515646285e-18,6.6317295942252015
85,51.269830259586485,-232.76259180275574,-2.707578468567082e-05,-1.7391786062383973e-05,3.218030979938727e-05,3.7910854337165987e-19,6.6317295942252015
86,49.468584916998346,-157.96030118074287,-0.0774919457868889,-0.01724612281447503,0.07938784802455652,-2.309854304238459e-15,6.631729594225199
87,48.292606632478744,-44.14134613415193,-0.30517211810799266,-0.12683360192887913,0.3304796275850782,7.415343526865033e-15,6.631729594225206
88,46.00000000000203,0.0,-0.5312614079687591,-0.17978684117808522,0.5608582636083222,-0.667335371396315,5.964394222828891
89,42.999999999994905,0.0,-0.6902461295851753,-0.0874812087281875,0.6957676920408559,-1.808887735794438,4.155506487034453
90,80.0,1297.9199999999998,-0.11837738538338027,-0.00019826422009481398,0.11837755141455791,0.5614380573826445,5.461624963564116
91,80.0,1597.44,-0.1190032530485534,-0.00015954497347686004,0.11900335999767651,0.5651193119697047,4.900186906181472
92,80.0,1896.9599999999998,-0.11948984692388069,-9.71710106240752e-05,0.11948988643436625,0.5677113611965392,4.335067594211767
93,80.0,2196.48,-0.11978069415467581,-5.6468425605981876e-05,0.11978070746518021,0.5692397696694682,3.7673562330155588
94,43.78166442440229,235.9758600827027,-0.28704253648081973,-0.02248500650893965,0.2879218527084212,2.0215746662647288e-14,2.95574988276371
95,46.667154064309784,416.03041361293054,-0.2562589919929352,-0.029564038971329195,0.257958724174108,5.193091966568959e-14,2.9648568369564834
96,48.80443519038613,549.3967558800945,-0.19382014236030187,-0.020297380981895367,0.19488004325556757,4.2874207105441685e-15,2.9670988481461587
97,50.56212989329301,659.0769053414839,-0.16493332211727127,-0.011145993404310965,0.1653095094470022,3.35607245345611e-14,2.9662440483223063
98,52.09553945297296,754.7616618655126,-0.1473473414841114,-0.0077974467269847905,0.14755351306524528,1.344590391141738e-14,2.963737216508206
99,53.477960173573315,841.0247148309749,-0.13369764882767518,-0.006504484105232112,0.13385577916370878,-2.1828167253273167e-14,2.9605813170120845
100,54.74184935382934,919.8913996789506,-0.12295223667387918,-0.00528628016311414,0.1230658249111935,2.8060599768097258e-14,2.95730062920388
101,55.91214742428949,992.9179992756643,-0.11460678074882462,-0.0042795182835320906,0.11468665340983772,2.1144860622437493e-14,2.9540621474757116
102,57.00888515055612,1061.3544333947018,-0.10790114114499999,-0.00363466169177794,0.10796234077680461,1.830828040856028e-14,2.950961825987095
103,58.044511411584836,1125.9775120828938,-0.10220769730475422,-0.0033410616555795123,0.10226229061255496,-4.569064296039117e-15,2.9479807315147712
104,59.02611258332533,1187.2294251995004,-0.0968711998139149,-0.00309197932875944,0.09692053285840366,2.360627642111492e-15,2.945121192516113
105,59.9587445852507,1245.4256621196437,-0.0922269153384369,-0.002689041252495208,0.09226610892251189,6.762728115661691e-15,2.942427291220924
106,60.848676734506704,1300.9574282332183,-0.08828005358411552,-0.0022480033593144156,0.08830867103471661,1.77016893340595e-14,2.939892036813437
107,61.70378073696204,1354.3159179864313,-0.08514669937906466,-0.00184746378805554,0.08516673962056424,5.148875237021404e-15,2.937494743078606
108,62.530985147939944,1405.9334732314526,-0.0825973142934963,-0.001562562287162439,0.0826120931183799,8.930871604460089e-15,2.9352385883567735
109,63.33511071201143,1456.110908429513,-0.08044006844313732,-0.0013637004811259356,0.08045162701983621,8.974020408393877e-15,2.9331622879732278
110,64.1192773205107,1505.042904799868,-0.07854407109985438,-0.0012046822757963782,0.0785533090603101,1.5394974490283208e-14,2.931294086211572
111,64.88596172164199,1552.88401143046,-0.07688982427013404,-0.0010630543711283402,0.07689717264560555,-1.7954095158687427e-14,2.9296374027710748
112,65.63732060147139,1599.7688055318145,-0.07543424880667755,-0.0009424384568084983,0.07544013575857751,-1.237142436659137e-14,2.928179495435599
113,66.37519816967269,1645.8123657875756,-0.07414943210966592,-0.000845496286231757,0.07415425238080407,1.2792972217080951e-14,2.9269058567841633
114,67.10100967202246,1691.1030035342012,-0.0729840663551906,-0.0007697345402280356,0.0729881252876198,-8.516001506159454e-15,2.92579855912585
115,67.81582845649419,1735.7076956852372,-0.07191757857343113,-0.0007052966410531805,0.07192103691700726,-2.8553523249707147e-14,2.924844610714873
116,68.5205339581938,1779.6813189912928,-0.07093433833008998,-0.0006450341644501971,0.07093727104562862,8.800521802275766e-15,2.9240303285618388
117,69.21598410733863,1823.0774082979303,-0.0700407328360323,-0.0005875084709626344,0.07004319683175451,-2.260203409973486e-14,2.923347047846426
118,69.90301127932173,1865.947903829676,-0.06922533673904722,-0.0005388663667802754,0.06922743403879511,-1.2754435786379075e-14,2.9227901549938013
119,70.58231849039674,1908.336673800757,-0.06847168427422555,-0.0005043666784171767,0.06847354184716549,1.1154363674175037e-14,2.9223630624878907
120,71.25435510325183,1950.2717584429138,-0.06774732109046712,-0.00048544458238777843,0.06774906029885153,-1.6783403505205985e-14,2.922073469640983
121,71.91929382204269,1991.763934495464,-0.06702985493454082,-0.00047720825433255894,0.06703155361666317,-5.61774826709098e-15,2.9219363809267755
122,72.577116355238,2032.8120605668514,-0.06630424546768267,-0.00047214049828954506,0.06630592645977314,-3.5372214812599833e-15,2.921971573592761
123,73.2277594051966,2073.412186884267,-0.06557592288878032,-0.00046199349217010654,0.0655775502798181,7.793006950193918e-15,2.922209128008597
124,73.8712599447118,2113.566620550016,-0.06485881791644818,-0.00044461236531173577,0.06486034182514279,1.3691440144184374e-15,2.922692377720603
125,74.50780415531806,2153.286979291847,-0.06416814186432555,-0.0004212534759947928,0.06416952457990667,1.6746463035822789e-15,2.9234796373056775
126,75.13770023156192,2192.592494449464,-0.0635119639855304,-0.0003946990007355528,0.06351319041427923,-2.103376046291222e-14,2.924651992043821
127,75.76131039219175,2231.505768472765,-0.06289524131515124,-0.00036513175377158707,0.06289630117334977,-2.1827734968037556e-15,2.9263281533918657
128,76.3790558267408,2270.0530835886257,-0.062324411301676284,-0.00033038141996402713,0.062325286970724585,4.955716606267117e-15,2.9286859982789903
129,76.99144315383845,2308.266052799519,-0.06181177753370476,-0.00028840398516134406,0.06181245035375046,-1.382594075395417e-15,2.9320671175463278
130,77.59912285208596,2346.1852659701635,-0.06137249413877747,-0.0002388701141969958,0.06137295899454198,-4.143195382382424e-15,2.937103150316497
131,78.20288655175499,2383.8601208295113,-0.06102009474483455,-0.000184536857762663,0.06102037378220866,1.2616043040002887e-14,2.9451091655792307
132,78.80362321511447,2421.346088623143,-0.060761265803341326,-0.00012628869513636067,0.06076139704498914,8.163930365278671e-15,2.9604406138889137
133,79.40232620465592,2458.7051551705295,-0.06060495509342572,-6.740575545043942e-05,0.0606049925782688,1.5223180492729715e-14,3.0016230594927675
134,40.0,0.0,-0.0003754037363217619,0.0035211847841713994,0.003541139682295027,-0.017185093233969988,2.9207670796497753
135,40.0,0.0,-0.00018241366952409768,0.0023635169795024396,0.0023705457724384027,-0.011552156880896934,2.9092149227688786
136,40.0,0.0,-0.0001160562383730196,0.0017685279511846215,0.0017723318438110202,-0.008617422842592391,2.900597499926286
137,40.0,0.0,-8.086188427296857e-05,0.0013740027199400397,0.0013763800778603277,-0.0067095158073990704,2.893887984118887
138,40.0,0.0,-5.9912357015747665e-05,0.0010919457800155693,0.0010935881660922417,-0.0053342066413272875,2.88855377747756
139,40.0,0.0,-4.678246356185954e-05,0.0008837224646878486,0.0008849598824189052,-0.004309471259765671,2.8842443062177945
140,40.0,0.0,-3.749499755096982e-05,0.0007201681912957238,0.0007211436046970822,-0.003511146346360993,2.8807331598714336
141,40.0,0.0,-3.019985449094895e-05,0.0005898216869326821,0.0005905943223460494,-0.002872959614669019,2.8778602002567646
142,40.0,0.0,-2.4490313027393168e-05,0.000483999197720563,0.0004846184053730609,-0.0023635583606573854,2.875496641896107
143,40.0,0.0,-2.0210069815861518e-05,0.00039847788230043,0.00039899006203738624,-0.0019500303192569238,2.87354661157685
144,40.0,0.0,-1.6934913822103434e-05,0.0003290855696895592,0.00032952102130829805,-0.0016110666221514172,2.871935544954699
145,40.0,0.0,-1.403400159437631e-05,0.000272810819534754,0.0002731715513298833,-0.0013337894039034135,2.8706017555507954
146,40.0,0.0,-1.1525767558603127e-05,0.00022663206896371275,0.0002269249611668756,-0.0011072338301819872,2.8694945217206134
147,40.0,0.0,-9.409009608025644e-06,0.00018856793010522954,0.00018880252574045363,-0.000921940198766368,2.868572581521847
148,40.0,0.0,-7.76399472897996e-06,0.000157492803061406,0.00015768405953136302,-0.0007703175222184745,2.8678022639996286
149,40.0,0.0,-6.381609441995531e-06,0.00013236823987579108,0.00013252198257981629,-0.0006463220014786195,2.86715594199815
150,40.0,0.0,-5.244787039875719e-06,0.00011202201061663954,0.00011214472191631735,-0.0005461594904643791,2.8666097825076857
151,40.0,0.0,-4.234952651710343e-06,9.56400800977473e-05,9.573379625328637e-05,-0.0004653959640230214,2.8661443865436627
152,40.0,0.0,-3.2932998955176913e-06,8.260597309953284e-05,8.267159497628288e-05,-0.0004013875898548283,2.8657429989538077
153,40.0,0.0,-2.479556959041134e-06,7.24876761551175e-05,7.253007236369147e-05,-0.0003522625601438658,2.865390736393664
154,40.0,0.0,-1.7748011266892006e-06,6.4928967090971e-05,6.495321921613811e-05,-0.0003157207197950551,2.865075015673869
155,40.0,0.0,-1.1302374795571746e-06,5.979149853661458e-05,5.980218001054961e-05,-0.00029050284156925633,2.8647845128322995
156,40.0,0.0,-5.855993287862286e-07,5.6878032812720965e-05,5.6881047311198815e-05,-0.0002755549336441704,2.8645089578986553
157,80.0,2808.0,-0.0012120563999880316,-3.0275483438959804e-06,0.0012120601811795163,0.005997368001410765,2.9102586587942367
158,80.0,3120.0,-0.0012218106905324138,-2.9552917986349723e-06,0.0012218142646281836,0.006047944177707581,2.904261290792826
159,80.0,3432.0,-0.0012304478288449386,-2.3306119354530626e-06,0.0012304500360685992,0.00609756560886808,2.898213346615118
160,80.0,3744.0,-0.001237619672805477,-1.5554033535047556e-06,0.001237620650197276,0.0061295319567636715,2.89211578100625
161,80.0,4056.0,-0.0012429111170229425,-1.2813426668681303e-06,0.0012429117775040386,0.0061559858719115335,2.8859862490494863
162,80.0,4368.0,-0.0012467074622840447,-8.435303912033674e-07,0.001246707747653091,0.0061750662746324755,2.879830263177575
163,80.0,4680.0,-0.0012488674782732466,-4.61026618231029e-07,0.0012488675633685587,0.006186825027254388,2.8736551969029427
164,79.37713198371247,4953.133035783659,-0.0012506006034434583,-7.287017374327933e-07,0.0012506008157439224,9.75597698721288e-17,2.864373361209985
165,78.75347324663286,4914.216730589891,-0.0012528146686246622,-1.3873442443487627e-06,0.0012528154367843552,-1.9896435734468052e-16,2.864373361209985
166,78.12835813272716,4875.2095474821745,-0.0012565251786212312,-2.0564566437150835e-06,0.0012565268614411092,-9.222794556353738e-17,2.864373361209985
167,77.50103061033965,4836.064310085194,-0.0012617004757752648,-2.6693865455495846e-06,0.0012617032995899072,-2.857855138498903e-16,2.864373361209985
168,76.87075518669666,4796.735123649872,-0.0012680931395791038,-3.370547796942381e-06,0.0012680976189710475,2.5206103239611087e-16,2.8643733612099855
169,76.23694628319323,4757.185448071257,-0.0012760234960204435,-4.136529910757832e-06,0.001276030200769534,2.7083278878667e-16,2.864373361209985
170,75.59885325481626,4717.368443100535,-0.0012853381250128618,-4.752330352633664e-06,0.0012853469104702278,1.0440855261100643e-16,2.8643733612099846
171,74.95581201375275,4677.2426696581715,-0.0012958482977887865,-5.356602815852701e-06,0.0012958593689424106,-7.247929510064832e-17,2.8643733612099846
172,74.30719969951319,4636.769261249623,-0.001307687179000764,-6.003736579289748e-06,0.0013077009608377175,5.849202351185603e-16,2.8643733612099846
173,73.65236942258744,4595.907851969456,-0.0013208452146024827,-6.634488904766439e-06,0.0013208618767234165,5.925647708870547e-18,2.864373361209984
174,72.99066527811443,4554.61751335434,-0.0013352158810305016,-7.334687014053652e-06,0.0013352360265472367,-1.9533416384981876e-16,2.864373361209984
175,72.32152535279386,4512.863182014336,-0.0013507541618970043,-8.354835408363773e-06,0.0013507800002801268,1.0591669376277906e-16,2.864373361209984
176,71.64425961518145,4470.601799987323,-0.001367641983263001,-9.630578987512515e-06,0.0013676758908583529,-1.3995955476740236e-16,2.864373361209984
177,70.95832066120484,4427.799209259182,-0.0013870206852954414,-1.0098294680229058e-05,0.0013870574454552648,1.475781411476344e-16,2.864373361209984
178,70.26266182766163,4384.390098046086,-0.0014061493900919722,-1.0005479198897846e-05,0.0014061849867176171,4.768365075830023e-16,2.864373361209984
179,69.556662863924,4340.335762708858,-0.0014277228926180103,-1.1083973882663627e-05,0.0014277659165922718,-8.808380957179708e-17,2.8643733612099838
180,68.83935748904474,4295.575907316392,-0.001451390692449088,-1.2290202637649676e-05,0.001451442727498649,4.8527259564909484e-17,2.8643733612099838
181,68.1097609800289,4250.049085153803,-0.0014775175169265368,-1.3305064403010752e-05,0.0014775774218508916,-1.246873167271001e-16,2.8643733612099838
182,67.3665546725134,4203.673011564836,-0.0015054319194213667,-1.4537487801196205e-05,0.0015055021097840648,6.902279711791358e-17,2.8643733612099838
183,66.60867040002927,4156.381032961826,-0.0015365041444265844,-1.5994998995904364e-05,0.0015365873960933524,-2.835767917072847e-17,2.8643733612099838
184,65.8347867058094,4108.0906904425065,-0.001570258398778852,-1.7204126416472342e-05,0.0015703526422117032,-1.1951801409509902e-16,2.8643733612099838
185,65.04335727350698,4058.7054938668357,-0.001607070036208836,-1.859111964879114e-05,0.0016071775667330804,2.0104857036345489e-16,2.8643733612099838
186,64.23267335477578,4008.1188173380087,-0.001647370457429703,-2.0306212220127104e-05,0.0016474956043239927,1.1317511726481792e-16,2.8643733612099838
187,63.400958658850584,3956.219820312276,-0.0016915144851782525,-2.2116888891413458e-05,0.0016916590703631993,6.765305130779549e-17,2.8643733612099838
188,62.546337896152735,3902.8914847199308,-0.0017393443558934973,-2.3883615982117112e-05,0.0017395083257894877,-1.0663381592310454e-18,2.8643733612099838
189,61.66696082726321,3848.018355621224,-0.0017910671107564207,-2.572477384534272e-05,0.0017912518413731628,1.0803854106715303e-17,2.8643733612099838
190,60.76078530824529,3791.473003234506,-0.001846549500573024,-2.7607531360425273e-05,0.0018467558674211116,5.51781790443542e-16,2.8643733612099838
191,59.82604824162726,3733.145410277541,-0.0019057912911432818,-2.9254571651223846e-05,0.0019060158119386297,-6.805484570096797e-17,2.8643733612099833
192,58.86108413883104,3672.931650263057,-0.001967488962986543,-3.0674535301463723e-05,0.0019677280672363807,-2.96965907484653e-17,2.8643733612099833
193,57.86469368372209,3610.756885864258,-0.002031704431669275,-3.146641381110792e-05,0.002031948088131856,2.4036878148672633e-16,2.8643733612099833
194,56.836325668023235,3546.58672168465,-0.002096120779754898,-3.07931278110343e-05,0.002096346951256082,4.94201353543423e-17,2.864373361209983
195,55.7763163130037,3480.442137931431,-0.0021580832368957048,-2.8851369840393755e-05,0.002158276084960381,-1.3138821246065574e-17,2.864373361209983
196,54.68644599782524,3412.434230264295,-0.0022152023373146544,-2.543926597504534e-05,0.0022153484040885437,2.8888564673940915e-16,2.864373361209983
197,53.570226475075714,3342.7821320447247,-0.0022629953081053484,-1.9666794419504407e-05,0.0022630807646457428,1.7525596030165139e-16,2.8643733612099824
198,52.43363124418323,3271.8585896370337,-0.002295988664722287,-1.1053489959387844e-05,0.0022960152717639995,-7.008613573586754e-17,2.8643733612099824
199,51.2855730695137,3200.219759537655,-0.002307855427878765,8.216883624829648e-07,0.002307855574155637,-1.351251780953469e-16,2.8643733612099824
200,50.13835623925224,3128.63342932934,-0.002291513270354298,1.606990567645707e-05,0.0022915696171136282,2.1329487357017368e-16,2.8643733612099824
201,49.00760202960307,3058.0743666472317,-0.00224044966719932,3.392659595584581e-05,0.0022407065236587083,-1.7521628248097e-16,2.8643733612099824
202,47.911672873209525,2989.6883872882745,-0.002150484016632957,5.2591533647388464e-05,0.0021511270011798935,-1.6220994714554491e-16,2.8643733612099824
