# units: Imperial, time: day
node_id,head,u,v_x,v_y,v_mag,i_x,i_y,i_mag,q,phi
1,160.0,3744.0,0.0008063280888840595,-0.004081448037506208,0.004160334490132578,0.0028041381792021417,-0.03091492376846316,0.031041837937498925,0.010903661107096063,0.25071016039959143
2,160.0,0.0,0.014197251066695392,-0.00850710995654049,0.016550917124541882,0.014325597569912535,-0.008505709661275063,0.01666042744280566,0.08857478069477054,1.9183420903223252
3,150.35545630564272,-1849.8195265278944,0.005015905373388339,0.0012335849272418285,0.00516536915307166,0.5015905373388339,0.12335849272418287,0.516536915307166,-1.1102230246251565e-16,1.9320124249140844
4,140.0451071802248,-2493.1853119539733,0.005008401829973014,-0.0011286607699910985,0.005134000781475781,0.5008401829973014,-0.11286607699910985,0.5134000781475782,-1.1102230246251565e-16,1.9314143946783233
5,100.0,0.0,0.10417060698094398,0.008517105938991252,0.10451821110387555,0.22650170200314626,0.14532779943128354,0.26911557052289165,-0.4190483249760581,0.9817215516719597
6,113.44670003246506,839.0740820258197,0.007641900538225047,0.014608702647569504,0.016486747310528797,0.17113475166504324,0.16079614350118773,0.23482440885118944,6.6134004471945365e-15,1.8124767921804923
7,137.01317857368502,-1746.3776570020543,0.004365432416295739,-0.0021108446547499463,0.00484898601129474,0.7850345759346548,-0.1692464322954364,0.803071379304254,3.333393798873051e-16,1.8360303294722058
8,153.81523602324248,-697.9292721496694,0.004650785401981009,0.0026502137215051987,0.005352890585929633,0.7013664175352979,0.46284284697466876,0.8403203869012785,-5.114181647614124e-16,1.836121538710459
9,158.9692076258744,3679.6785558545616,0.004075015862828373,-0.02406755722438969,0.02441010170055781,0.16115949693919,-0.23930572912987932,0.2885127647922635,-8.260059303211165e-14,1.800566707590314
10,130.2300053107638,4382.352331391661,0.025940337477462005,0.009766366890244318,0.0277179189456835,0.44781280736700707,0.0995448725905203,0.4587433837135781,1.7763568394002505e-15,1.7912631781767547
11,139.72959449049108,4975.126696206643,0.026597415431106188,-0.010182326866155021,0.028479857584336125,0.4453814887679984,-0.1342525114162327,0.4651756736532601,7.345803298682653e-16,1.7902709187728818
12,160.0,3744.0,5.847230803028106e-07,-0.0003254147473003381,0.0003254152726311774,5.847230803028106e-06,-0.0032541474730033806,0.003254152726311774,0.00040164992438818103,0.005632777102779367
13,100.0,0.0,1.7680363930831317e-06,0.0009338905848841708,0.0009338922585009396,1.7680363930831312e-05,0.009338905848841709,0.009338922585009396,-0.0011526526422791505,0.005659702705261709
14,100.59383868802031,6277.055534132467,4.37997110759869e-05,4.245697035484645e-05,6.100007395120304e-05,0.000437997110759869,0.00042456970354846446,0.0006100007395120305,0.0,0.005664451445803137
15,159.79285329302334,9971.074045484656,1.4995887600107355e-05,-1.4711563145356858e-05,2.100730194705821e-05,0.00014995887600107355,-0.00014711563145356857,0.0002100730194705821,1.4425739819682539e-15,0.0056327239183516006
16,160.0,3536.0000000026357,0.002547123183936585,-0.0047395932478834345,0.005380667307084642,0.002547123183936585,-0.0047395932478834345,0.005380667307084642,0.01313111959820956,0.28734876341560844
17,160.0,3328.0000000052714,0.003076009773431624,-0.00543383291805514,0.006244067288841986,0.003076009773431624,-0.00543383291805514,0.006244067288841986,0.015516761739398532,0.33058988059138367
18,160.0,3120.000000007907,0.003627018532784169,-0.006417257105922322,0.007371326352880488,0.003627018532784169,-0.006417257105922322,0.007371326352880488,0.01820440088825137,0.38153870092512193
19,160.0,2912.000000010543,0.0041970357152158275,-0.00741329009177585,0.00851891887387239,0.0041970357152158275,-0.00741329009177585,0.00851891887387239,0.0210654136248678,0.4408774344350534
20,160.0,2704.0000000131795,0.004714447019573439,-0.00848602453569587,0.00970765796270126,0.004714447019573439,-0.00848602453569587,0.00970765796270126,0.02401409451647396,0.5089894826277754
21,160.0,2496.000000015815,0.005223919232057265,-0.009532565588794463,0.010870102982388257,0.005223919232057265,-0.009532565588794463,0.010870102982388257,0.02695684043182922,0.5860065408997956
22,160.0,2288.000000018451,0.0057284013802371995,-0.01054684282458424,0.012002102979877631,0.0057284013802371995,-0.01054684282458424,0.012002102979877631,0.02979173620745712,0.6717567921767044
23,160.0,2080.0000000210866,0.006175439400271345,-0.011497335374073514,0.013050853324221595,0.006175439400271345,-0.011497335374073514,0.013050853324221595,0.03240583888124604,0.7657385026234942
24,160.0,1872.0000000206046,0.006539344374244946,-0.012354504437005942,0.013978440711644792,0.006539344374244946,-0.012354504437005942,0.013978440711644792,0.034677162566140396,0.8670953064460073
25,160.0,1664.0000000183163,0.0067555465104446695,-0.013044739942200775,0.01469022289873198,0.0067555465104446695,-0.013044739942200775,0.01469022289873198,0.03647494051714162,0.9745861149822197
26,160.0,1456.000000016026,0.006872733155794261,-0.01350089263007565,0.0151495400207262,0.006872733155794261,-0.01350089263007565,0.0151495400207262,0.03766708963835441,1.0866552902734492
27,160.0,1248.0000000137377,0.0068856918297149775,-0.013723585184606502,0.015354137627784722,0.0068856918297149775,-0.013723585184606502,0.015354137627784722,0.03815703077628996,1.2011984806585996
28,160.0,1040.0000000114474,0.00675679694877582,-0.013694228333621439,0.015270435313387318,0.00675679694877582,-0.013694228333621439,0.015270435313387318,0.03794510793492378,1.3161809861933573
29,160.0,832.0000000091572,0.006577133228803748,-0.013447243008315062,0.014969536600513481,0.006577133228803748,-0.013447243008315062,0.014969536600513481,0.03719213102987595,1.4297057270453581
30,160.0,624.0000000068688,0.006457623302565174,-0.013122599764787543,0.014625440961032075,0.006457623302565174,-0.013122599764787543,0.014625440961032075,0.036336482910357404,1.5407659023509506
31,160.0,416.0000000045786,0.0066915677928298415,-0.01299414767736283,0.014615914387651273,0.0066915677928298415,-0.01299414767736283,0.014615914387651273,0.03641182233755558,1.6504587679594644
32,160.0,208.0000000022902,0.008446214039218624,-0.013665883499979312,0.01606533234736526,0.008446214039218624,-0.013665883499979312,0.01606533234736526,0.04070326026858595,1.7655446283606766
33,159.84896349722118,-217.4246777733991,0.009604354658744102,-0.0013690568689233246,0.009701440363228836,0.017420289853045605,0.0035083866129852234,0.017770066831340213,-1.4210854715202004e-14,1.9285600962817109
34,159.6392338135053,-438.5118100372696,0.0002780906677799323,0.0003114178200727868,0.0004175110515485492,0.02780906677799323,0.03114178200727867,0.04175110515485491,3.3306690738754696e-16,1.9280784021033746
35,159.048337637827,-683.3837313995977,0.0008349716260878824,0.0012426379715400552,0.0014971061233877263,0.08349716260878824,0.12426379715400553,0.14971061233877261,7.771561172376096e-16,1.9275697941918415
36,157.21468149070967,-1005.8038749797192,0.002882153006167322,0.0024809535051223074,0.003802885252744026,0.2882153006167322,0.24809535051223072,0.3802885252744026,-5.551115123125783e-16,1.930081951619231
37,153.84778408748136,-1423.8982729411644,0.004465326284465059,0.002402567383750027,0.005070647775205253,0.4465326284465058,0.2402567383750027,0.5070647775205251,-4.440892098500626e-16,1.9302741889402961
38,147.1522132307538,-2049.701894400963,0.005580409507635306,0.00021358531387018155,0.005584495407752391,0.5580409507635306,0.02135853138701815,0.5584495407752391,-1.1102230246251565e-16,1.9303586634334404
39,143.33593276247328,-2287.8377956216673,0.005557851530828405,-0.00017996225549504332,0.005560764340640098,0.5557851530828404,-0.017996225549504332,0.5560764340640098,1.1102230246251565e-16,1.930309672198554
40,136.47454441835856,-2523.98842829576,0.00498381481832276,-0.002241040207750754,0.005464491866229564,0.4983814818322759,-0.2241040207750754,0.5464491866229563,4.440892098500626e-16,1.9301310176326203
41,132.54863817078842,-2576.9649781454727,0.004579597469818566,-0.0024587460079172983,0.005197898124917211,0.4579597469818566,-0.24587460079172976,0.5197898124917212,-5.551115123125783e-16,1.9298131924212896
